id,predicted_rf
708.0,0.6736330571624475
729.0,0.33992318840579716
735.0,0.7941666666666667
744.0,0.2618181818181818
748.0,0.5
751.0,0.19744406670851478
756.0,0.41667982247851654
762.0,0.17232906400614056
764.0,0.46979166666666666
773.0,0.17451365524694976
779.0,0.08
791.0,0.7106513693560325
802.0,0.3293134090068893
805.0,0.0
807.0,0.3361450441593614
819.0,0.13686007882549941
828.0,0.1894512549422933
831.0,0.30915750915750917
836.0,0.5784615384615385
845.0,0.908584846827701
859.0,0.8666587474684531
869.0,0.51
874.0,0.299014245014245
875.0,0.02
877.0,0.48103327831588716
885.0,0.08
899.0,0.12148214285714287
901.0,0.3443478260869566
902.0,0.1435960967553642
912.0,0.26135585725211535
916.0,0.04895833333333334
932.0,0.09
934.0,0.28
942.0,0.5762437294049234
946.0,0.4517997604242639
972.0,0.1501129387925383
1006.0,0.20551064071334296
1019.0,0.3582444444444445
1045.0,0.46793333333333337
1046.0,0.7721266718313351
1054.0,0.08
1075.0,0.032473544973544974
1076.0,0.06679553168511579
1086.0,0.252006520017467
1091.0,0.07521739130434783
1093.0,0.02
1097.0,0.385995280995281
1101.0,0.44591520467836254
1127.0,0.8885342770271311
1137.0,0.11122838644537161
1145.0,0.6298214285714286
1157.0,0.2560440156438146
1197.0,0.7702947368421051
1209.0,0.033679653679653684
1212.0,0.76
1219.0,0.2215270784079777
1231.0,0.503269763768485
1260.0,0.81
1262.0,0.7222222222222223
1263.0,0.5
1275.0,0.3
1282.0,0.33516076097446834
1284.0,0.4107086614173228
1286.0,0.535384435321233
1288.0,0.22421307756724979
1309.0,0.9288854963401596
1327.0,0.7598412698412699
1329.0,0.41440320210502324
1330.0,0.2825
1340.0,0.002566604717102271
1353.0,0.2
1358.0,0.02
1367.0,0.539727835154418
1373.0,0.07275386896453823
1386.0,0.2819000981718988
1388.0,0.3
1397.0,0.39
1413.0,0.032821133814602076
1432.0,0.05
1443.0,0.5175
1445.0,0.5893939393939394
1458.0,0.06
1473.0,0.6317992132867133
1475.0,0.054035590255451973
1480.0,0.5033042392005157
1489.0,0.5564864864864865
1535.0,0.07389364701903815
1539.0,0.6234947577725616
1541.0,0.7577777777777777
1543.0,0.03
1546.0,0.24499579691551732
1567.0,0.7581233211233211
1592.0,0.5790128205128205
1599.0,0.0
1606.0,0.20073977527640166
1620.0,0.4265625
1622.0,0.82875
1635.0,0.12007999999999999
1652.0,0.40111111111111114
1659.0,0.08
1660.0,0.04050228310502283
1665.0,0.03009259259259259
1686.0,0.4803846153846154
1717.0,0.07647696779133381
1740.0,0.59
1751.0,0.25138941013318733
1758.0,0.330015774250183
1793.0,0.49989750957854406
1807.0,0.21089079825314708
1811.0,0.6712774116335498
1812.0,0.05012048192771085
1820.0,0.43142857142857144
1824.0,0.41107954545454545
1837.0,0.02
1842.0,0.49628969677982837
1853.0,0.13478918046866298
1860.0,0.02
1866.0,0.19
1869.0,0.04137757434034861
1874.0,0.060368824683431424
1876.0,0.4909148550724638
1894.0,0.24006666666666668
1898.0,0.13
1902.0,0.8221052631578948
1908.0,0.6144530335811393
1913.0,0.18316829905127946
1921.0,0.7074331689404637
1924.0,0.5183333333333333
1937.0,0.169974763272698
1946.0,0.271986548226135
1949.0,0.7018525720861928
1963.0,0.8677307344353977
1964.0,0.3
1972.0,0.03055873015873016
1978.0,0.75
1979.0,0.20093369181367593
1981.0,0.08
1982.0,0.3098395480333803
2013.0,0.2735806350542294
2016.0,0.8094642857142857
2021.0,0.4237972553516595
2024.0,0.033337714740399045
2036.0,0.05
2037.0,0.19059324894514768
2049.0,0.31
2061.0,0.0
2081.0,0.08880862008334396
2082.0,0.210831276211988
2102.0,0.48896326279807084
2105.0,0.0
2114.0,0.7773809523809524
2115.0,0.021855563038910217
2118.0,0.37727272727272726
2152.0,0.36029756074183694
2153.0,0.24561944095673766
2170.0,0.12434782608695652
2177.0,0.08466867924528304
2190.0,0.3176573426573427
2203.0,0.5014164485108219
2213.0,0.24232879975843472
2218.0,0.5584155844155844
2221.0,0.5142178932178932
2226.0,0.2631973066918226
2246.0,0.19657972580499702
2250.0,0.7413041902502429
2257.0,0.7689039408157385
2264.0,0.8388572764526964
2286.0,0.10090974437932988
2294.0,0.03
2296.0,0.37
2301.0,0.11
2305.0,0.3153189820871946
2319.0,0.01
2334.0,0.43627021127021126
2353.0,0.4174967785123168
2356.0,0.4113798913043478
2398.0,0.6118142642004352
2430.0,0.8891023159997502
2438.0,0.4133548543437787
2459.0,0.2866733528760759
2463.0,0.69
2464.0,0.09922551277636966
2466.0,0.1315625
2473.0,0.6109204819277108
2474.0,0.15207655707104709
2482.0,0.04
2483.0,0.0
2489.0,0.11803291026336987
2514.0,0.15263018939484574
2523.0,0.3887171678720974
2530.0,0.5485714285714286
2531.0,0.033696194988230385
2535.0,0.9020718462823726
2537.0,0.6443946312808254
2595.0,0.1350622613992742
2597.0,0.6598214285714286
2632.0,0.07781481453010082
2635.0,0.24089197709579874
2644.0,0.08
2645.0,0.3514331566211879
2672.0,0.01
2678.0,0.25694115150722063
2687.0,0.02
2706.0,0.2983120926369277
2710.0,0.6439535279535281
2715.0,0.3510437905062183
2733.0,0.39
2800.0,0.01
2802.0,0.1640762179755508
2805.0,0.3308333333333333
2808.0,0.19262943833830326
2821.0,0.09266258278221824
2829.0,0.729386645962733
2841.0,0.09
2878.0,0.576933650630218
2880.0,0.03
2896.0,0.76
2902.0,0.5300819672131147
2905.0,0.47945652173913045
2908.0,0.15045830538788285
2910.0,0.46
2927.0,0.4573455086580086
2929.0,0.5737410714285714
2934.0,0.2962439827383059
2941.0,0.02
2958.0,0.07886797343928179
2975.0,0.9088524275570907
2980.0,0.30079047012548893
2982.0,0.3
2988.0,0.6495238838356816
3002.0,0.11047805828056653
3032.0,0.15
3056.0,0.4732938076416337
3073.0,0.8473244536362514
3078.0,0.7098148148148148
3087.0,0.5823333333333334
3099.0,0.15212972694687207
3105.0,0.36
3114.0,0.6988067870826491
3127.0,0.030604026845637584
3132.0,0.17
3138.0,0.4327027027027027
3142.0,0.20266228947256704
3148.0,0.07021505376344087
3149.0,0.6494566544566545
3157.0,0.47867924528301886
3162.0,0.1445934209559306
3174.0,0.8491849860922036
3175.0,0.29046973654441055
3180.0,0.5298876404494383
3197.0,0.57
3199.0,0.15045521222410868
3204.0,0.47
3205.0,0.3606304806304806
3208.0,0.42046666666666666
3221.0,0.22822790718377245
3223.0,0.27
3235.0,0.19
3238.0,0.5352192164179105
3259.0,0.19
3279.0,0.5046002741872307
3297.0,0.19093307096972537
3302.0,0.3801864035087719
3310.0,0.01
3312.0,0.36
3320.0,0.2006475543819942
3327.0,0.5306188217145746
3332.0,0.5752294372294373
3337.0,0.5078440476190476
3369.0,0.0805023835716905
3374.0,0.3
3375.0,0.01160757453666398
3389.0,0.16447375511522297
3392.0,0.48979848998434256
3406.0,0.23769560264852274
3441.0,0.03077784665329036
3442.0,0.6
3443.0,0.11
3446.0,0.15201976528545302
3449.0,0.05441435825949469
3451.0,0.9
3456.0,0.62
3472.0,0.08123568414707655
3493.0,0.112530081300813
3503.0,0.46938890985393683
3513.0,0.20264143097389867
3515.0,0.716307915057915
3532.0,0.18644218798630566
3553.0,0.1347253686434443
3560.0,0.06214261693044331
3580.0,0.13295889082478843
3587.0,0.28332786885245903
3588.0,0.1000709219858156
3603.0,0.45127470355731236
3605.0,0.23994354568250661
3608.0,0.2964620935324804
3610.0,0.5098214285714286
3615.0,0.26807698020183124
3617.0,0.1415309423347398
3631.0,0.4093358377733377
3633.0,0.4508048433048433
3636.0,0.3304666666666667
3639.0,0.8913316238906739
3648.0,0.5
3653.0,0.502072072072072
3655.0,0.5496428571428571
3659.0,0.5794047619047619
3667.0,0.17536132000848714
3668.0,0.7863928571428572
3671.0,0.9164937902938733
3673.0,0.19372526636225268
3685.0,0.2397889215463014
3691.0,0.4118489173627443
3700.0,0.19227386305545827
3707.0,0.02
3717.0,0.01
3726.0,0.13158138980400355
3736.0,0.8431280023466354
3778.0,0.01
3792.0,0.4693846153846154
3801.0,0.2991251213519838
3844.0,0.5640321033676223
3860.0,0.01
3865.0,0.41952963216381983
3867.0,0.44727272727272727
3877.0,0.28115146661122475
3878.0,0.2206859719519179
3887.0,0.07139905460461397
3893.0,0.40020000000000006
3908.0,0.66
3916.0,0.16383944591504765
3926.0,0.39837343005075754
3929.0,0.4873809523809524
3932.0,0.11181653279125561
3936.0,0.40483529722061834
3939.0,0.6912581501973202
3941.0,0.4111513157894737
3954.0,0.0402271719858156
3957.0,0.5201388888888888
3977.0,0.40225741303613644
3983.0,0.44083117862529625
4001.0,0.19296544208450064
4006.0,0.020503597122302156
4019.0,0.78
4046.0,0.33299999999999996
4051.0,0.011687497672593188
4058.0,0.4888888888888889
4068.0,0.41
4147.0,0.4422975225225225
4152.0,0.020370370370370372
4153.0,0.291175700280112
4156.0,0.77
4163.0,0.8692227979274612
4165.0,0.7994964422550629
4167.0,0.6477709923664122
4175.0,0.1836829836829837
4178.0,0.38
4190.0,0.11026815830621522
4205.0,0.628
4207.0,0.6359734082021248
4214.0,0.673580901856764
4224.0,0.16
4252.0,0.09055045871559633
4255.0,0.2402826508106426
4273.0,0.10466867711391854
4293.0,0.4780945165945166
4299.0,0.2251860921724437
4310.0,0.4768039000539
4317.0,0.4391208791208791
4324.0,0.6127700947700947
4348.0,0.6554906204906206
4349.0,0.2611792692223451
4351.0,0.16
4353.0,0.8001112069791967
4355.0,0.13725310715481887
4365.0,0.4720744680851064
4373.0,0.47711575706263154
4379.0,0.7117404295051353
4391.0,0.5909008254996998
4396.0,0.3601143913705833
4413.0,0.5898412698412698
4416.0,0.1435933217000526
4429.0,0.14133520074696546
4436.0,0.271125
4437.0,0.03
4450.0,0.17818318318318319
4454.0,0.17220708450262856
4463.0,0.3512074468085106
4465.0,0.8142782213236743
4485.0,0.0
4488.0,0.5
4495.0,0.1828540268456376
4503.0,0.5
4510.0,0.8694368131868133
4523.0,0.4589587718905361
4537.0,0.22
4541.0,0.21766032083773773
4546.0,0.11869320164797022
4547.0,0.041110662206768255
4557.0,0.17
4558.0,0.17446944330981437
4568.0,0.8791706074824053
4571.0,0.4313699494949495
4576.0,0.060240963855421686
4584.0,0.9255692675497929
4588.0,0.22436003716331787
4595.0,0.7175
4601.0,0.8328302007626882
4617.0,0.021896322402586404
4618.0,0.13078373015873015
4624.0,0.6732056951267402
4641.0,0.0855916618826527
4642.0,0.46615444416090973
4656.0,0.5748412698412698
4661.0,0.04
4665.0,0.48966465816465815
4672.0,0.7794917802799713
4673.0,0.262625
4674.0,0.290625
4676.0,0.2722561096344203
4688.0,0.09005020585920993
4692.0,0.08397379556838783
4695.0,0.3188398422047889
4718.0,0.1769086693897037
4722.0,0.2893846153846154
4731.0,0.21475323149236192
4760.0,0.5372354312354312
4780.0,0.7248345000551207
4784.0,0.08771559470198827
4791.0,0.10959178763953548
4798.0,0.36
4802.0,0.379046132064871
4810.0,0.13503769304057425
4816.0,0.5139468838210257
4820.0,0.1315625
4830.0,0.6506639194139194
4842.0,0.4756336595941059
4850.0,0.13017241379310346
4871.0,0.3360420415641361
4876.0,0.0
4879.0,0.07292655163837952
4883.0,0.825
4886.0,0.47
4892.0,0.23194058864707756
4893.0,0.7450862875949084
4896.0,0.5303155326766205
4900.0,0.1728803528717596
4901.0,0.08509769032285605
4912.0,0.32259004285474874
4914.0,0.3780225999933564
4929.0,0.16943590126901867
4952.0,0.08921149241328909
4973.0,0.5169047619047619
4986.0,0.801396824410571
4992.0,0.44247779997779996
4996.0,0.7666666666666667
5002.0,0.12
5011.0,0.09006077261126073
5017.0,0.06587301885904404
5042.0,0.08279061119617057
5046.0,0.7369155844155845
5048.0,0.4740903241638536
5052.0,0.8274966931216932
5056.0,0.0
5062.0,0.03004201680672269
5063.0,0.6175
5064.0,0.5431970970206264
5065.0,0.764013462708225
5067.0,0.0
5080.0,0.7983173492095124
5085.0,0.21460744318773636
5087.0,0.17732939372496903
5090.0,0.3746153846153846
5103.0,0.30967161493477285
5125.0,0.8688656550703182
5126.0,0.29022932015118397
5135.0,0.2306081026657936
5142.0,0.15
5155.0,0.01
5161.0,0.49474610651703393
5184.0,0.174023428160046
5187.0,0.45
5188.0,0.1807472630947207
5194.0,0.0906
5231.0,0.03098343987134032
5241.0,0.8394312912430891
5276.0,0.369410223567769
5278.0,0.09168229782911615
5286.0,0.3482712489399959
5293.0,0.27
5298.0,0.66
5319.0,0.36005847953216374
5329.0,0.4955555555555556
5345.0,0.25561775347609744
5348.0,0.5291136295511678
5350.0,0.19289553789523736
5355.0,0.4516578897652897
5387.0,0.4103233830845771
5389.0,0.380625
5391.0,0.4512739379264803
5409.0,0.16833351468201202
5410.0,0.7078148148148148
5412.0,0.9088788825835458
5443.0,0.15012987012987014
5445.0,0.5919372156202317
5457.0,0.3116666666666667
5462.0,0.46945652173913044
5470.0,0.24532482265821684
5477.0,0.8600753465771485
5484.0,0.23580139512583276
5486.0,0.19319216681389018
5494.0,0.305
5495.0,0.5526210636210638
5501.0,0.546435337648573
5511.0,0.20056681581522454
5518.0,0.13
5523.0,0.07242954313722152
5525.0,0.1307142857142857
5535.0,0.1277380863726355
5538.0,0.16082436563649882
5540.0,0.02
5542.0,0.6053700676461594
5549.0,0.06259044231849575
5557.0,0.2605555555555556
5568.0,0.47763394632056594
5572.0,0.0350492141679192
5587.0,0.0
5588.0,0.356947261663286
5593.0,0.05006546644844517
5602.0,0.08301978442749236
5612.0,0.12047712668467028
5618.0,0.8493585399203377
5620.0,0.15
5625.0,0.23307305221796967
5627.0,0.03
5630.0,0.5912312956579435
5636.0,0.10753349282296652
5645.0,0.63
5658.0,0.42
5663.0,0.2721301499553403
5669.0,0.3912308429118774
5687.0,0.35
5694.0,0.1777808416837023
5712.0,0.05571110045149217
5716.0,0.46
5725.0,0.023885448949891006
5726.0,0.11141163449928934
5727.0,0.08
5734.0,0.42005309734513274
5750.0,0.5263428827215756
5754.0,0.330513742458407
5762.0,0.23858476740430629
5765.0,0.32299999999999995
5782.0,0.18015151515151515
5804.0,0.030878949594466833
5828.0,0.651543427230047
5839.0,0.8420848477653174
5844.0,0.5433113700025465
5851.0,0.5677820088300221
5853.0,0.14848687544339717
5862.0,0.06772414925595747
5865.0,0.030760581691427723
5901.0,0.012460952380952382
5908.0,0.34289716990736024
5921.0,0.43899523809523816
5922.0,0.10431243255788253
5926.0,0.16287700687628465
5931.0,0.17288785383787578
5938.0,0.11477417367122592
5952.0,0.18340309565608884
5954.0,0.21926288399806143
5960.0,0.051442446442446436
5981.0,0.04574931291796351
5983.0,0.24082947666086263
6019.0,0.9073471365517998
6031.0,0.1649604852075181
6035.0,0.8293761535622001
6051.0,0.1444852120658589
6060.0,0.5928981288981289
6062.0,0.0593670256087462
6067.0,0.39224308522028895
6068.0,0.4610703781512605
6070.0,0.11856322631783396
6079.0,0.2081442986813702
6107.0,0.5022222222222222
6109.0,0.16301511781259306
6111.0,0.7170546137216977
6119.0,0.17927655672946696
6134.0,0.12599234908636014
6137.0,0.11265486725663716
6138.0,0.24665183032747606
6142.0,0.05190058479532164
6147.0,0.35308708037054926
6161.0,0.24397317401820384
6173.0,0.6204828785446763
6178.0,0.240625
6188.0,0.0
6190.0,0.06012048192771084
6193.0,0.819702455264253
6216.0,0.3845287884899825
6221.0,0.44450592206322265
6236.0,0.07593747785262686
6246.0,0.19
6278.0,0.38512500000000005
6281.0,0.1406293681804386
6284.0,0.2702397664201575
6292.0,0.4661011904761904
6312.0,0.2
6328.0,0.20473901745878414
6329.0,0.3502389709510807
6330.0,0.8
6338.0,0.5213067500114132
6343.0,0.12142857142857143
6345.0,0.3402702702702703
6347.0,0.05426178081852211
6351.0,0.6061666666666666
6359.0,0.34
6368.0,0.2304547803617571
6390.0,0.7478876404494382
6405.0,0.6641921128127941
6407.0,0.12246888888888888
6419.0,0.8677942264988897
6421.0,0.12689886735561887
6424.0,0.400957806558106
6436.0,0.28627166494550155
6438.0,0.5100586063853373
6459.0,0.060991392374371095
6477.0,0.31001821505172455
6478.0,0.23382531571950815
6482.0,0.7883167132713764
6483.0,0.3874045584045584
6488.0,0.6889722222222221
6496.0,0.5005263157894737
6508.0,0.2825622841239504
6512.0,0.08854464017235529
6521.0,0.2231501467954298
6523.0,0.19185812807881775
6524.0,0.4627196352253936
6531.0,0.12373162373124957
6536.0,0.6827991278026202
6547.0,0.13628843430593623
6556.0,0.42
6560.0,0.25
6568.0,0.5990829819905907
6571.0,0.14
6576.0,0.7584126984126983
6587.0,0.042633997751004064
6589.0,0.08233300151771797
6595.0,0.05136545133397887
6598.0,0.09
6607.0,0.5571648721648722
6614.0,0.49747478991596644
6622.0,0.26923441683992455
6623.0,0.1828403542017987
6624.0,0.4705263157894737
6628.0,0.05
6641.0,0.41219486350534945
6643.0,0.5442711471685815
6652.0,0.00522075160163712
6662.0,0.17267514955537827
6669.0,0.7778033205619412
6698.0,0.08496563805206848
6709.0,0.58
6715.0,0.21976953401492738
6718.0,0.26874692924648824
6724.0,0.54
6733.0,0.40983371307956223
6739.0,0.1340040005326622
6766.0,0.4000840336134454
6777.0,0.7675487701441901
6795.0,0.5285737179487179
6803.0,0.1306379509098431
6822.0,0.01
6831.0,0.6038826016437957
6837.0,0.16
6841.0,0.31708345282307865
6865.0,0.4620828407565347
6866.0,0.14092141547787299
6870.0,0.07110762721755369
6880.0,0.30195010872680306
6895.0,0.3713636363636364
6924.0,0.472381471257078
6929.0,0.33581249999999996
6933.0,0.26023809523809527
6936.0,0.2834620655540959
6948.0,0.2114393939393939
6951.0,0.15845562691181242
6953.0,0.6715008659148529
6962.0,0.12804265532071557
6975.0,0.08287306572852568
6977.0,0.04106714995012867
6982.0,0.41909435513335774
6987.0,0.05
7007.0,0.8496296296296296
7019.0,0.05022957889396246
7036.0,0.12177880467340144
7039.0,0.1225
7052.0,0.11405447994073699
7066.0,0.30834103656859496
7067.0,0.04
7071.0,0.10373196996640979
7078.0,0.35046666666666665
7098.0,0.13185849222719725
7099.0,0.25
7101.0,0.23
7106.0,0.48
7114.0,0.0
7116.0,0.47116396761133605
7137.0,0.5915490786733765
7139.0,0.25331289411872093
7144.0,0.12511662309038704
7151.0,0.12
7155.0,0.03173213311511183
7168.0,0.4520228388300677
7173.0,0.4999383232303586
7180.0,0.6787941429801896
7192.0,0.7998876404494382
7227.0,0.8062568323745762
7228.0,0.061263250686430355
7237.0,0.39542138057073245
7251.0,0.11851169943177378
7254.0,0.11148626474322977
7255.0,0.8092973456427655
7269.0,0.030706143876218225
7290.0,0.5197916666666667
7295.0,0.1840153089704569
7305.0,0.2536855090205755
7326.0,0.3108333333333333
7327.0,0.45592086212152005
7339.0,0.11106346102935666
7343.0,0.0
7347.0,0.8294246774864752
7364.0,0.1941544953726337
7365.0,0.8236855688427864
7379.0,0.5261072094077806
7387.0,0.8879858400081642
7388.0,0.5317777777777778
7391.0,0.02
7395.0,0.040249567873463885
7403.0,0.08
7413.0,0.10790496547357374
7422.0,0.11266077696661869
7453.0,0.20500742279754824
7464.0,0.2820631105006105
7466.0,0.22425789671577104
7480.0,0.920063407146532
7482.0,0.052786278326401384
7488.0,0.2663507471243108
7500.0,0.06543290043290043
7514.0,0.5178305496166267
7519.0,0.039411764705882354
7521.0,0.426078431372549
7523.0,0.1
7539.0,0.5773031396941007
7546.0,0.22040190823204497
7558.0,0.08073666751365603
7559.0,0.06534154682668562
7560.0,0.05157455530635537
7562.0,0.71
7563.0,0.0937338535404486
7565.0,0.36170828191416426
7566.0,0.7351518854704194
7571.0,0.44223531675154015
7583.0,0.07439748352501022
7587.0,0.288486105179754
7638.0,0.29637731481481483
7643.0,0.465027027027027
7650.0,0.07169672166761902
7654.0,0.04145023696682465
7663.0,0.16
7666.0,0.05060714285714285
7670.0,0.2327856207054089
7682.0,0.18
7690.0,0.10220598932426217
7697.0,0.7095454545454545
7698.0,0.836516403027597
7715.0,0.7774960585498473
7741.0,0.4602436833748073
7747.0,0.5581377495743692
7754.0,0.31
7764.0,0.4475
7766.0,0.050466622057045336
7767.0,0.08015873015873015
7771.0,0.4286567164179105
7774.0,0.6384615384615384
7782.0,0.0803061224489796
7824.0,0.2215679896071729
7852.0,0.21169791666666668
7888.0,0.029745098039215687
7911.0,0.14274544242363865
7921.0,0.8987027817509678
7927.0,0.180625
7931.0,0.385
7937.0,0.7976296317257889
7939.0,0.36
7940.0,0.2568180912328905
7943.0,0.26588344164860145
7957.0,0.023045613929024843
7974.0,0.5235324639597669
7975.0,0.7592227979274611
7980.0,0.1945556767506511
7984.0,0.05077975216273089
7988.0,0.05
8007.0,0.12
8009.0,0.506847903050109
8013.0,0.37666666666666665
8015.0,0.0504185065156909
8031.0,0.07095406824146981
8032.0,0.5482843137254902
8042.0,0.32212289314351167
8048.0,0.05535764712638436
8057.0,0.16181565069111115
8069.0,0.6885008809555443
8075.0,0.021222218874850186
8077.0,0.35
8078.0,0.1433787046287046
8083.0,0.17899914081078871
8084.0,0.10174707425095438
8090.0,0.2522768504771923
8098.0,0.5330021566597654
8119.0,0.2895312995299914
8124.0,0.3150865203114978
8136.0,0.26965488565488566
8145.0,0.13032313708382334
8158.0,0.56
8161.0,0.10939393939393939
8162.0,0.01
8163.0,0.09234263635835446
8170.0,0.5400761578532197
8185.0,0.57
8199.0,0.23729539621420123
8206.0,0.8584243371290003
8212.0,0.33149751988507575
8213.0,0.7148148148148148
8224.0,0.3177639880667037
8232.0,0.06749232156814185
8251.0,0.03
8266.0,0.14074278345181343
8268.0,0.1476702321542341
8294.0,0.010528429411408136
8296.0,0.1344357594411659
8303.0,0.28
8307.0,0.360815333789018
8316.0,0.052383037779589504
8330.0,0.64
8337.0,0.8398876404494382
8347.0,0.7183821034775234
8351.0,0.24
8357.0,0.0
8362.0,0.215946782963468
8374.0,0.7858255000848581
8376.0,0.1253375002322998
8428.0,0.14
8436.0,0.4239209664209664
8440.0,0.113213801564315
8473.0,0.2602960001107256
8486.0,0.5708169934640523
8489.0,0.4486003740193395
8490.0,0.5145796909583839
8503.0,0.21253134376679347
8514.0,0.0609202657807309
8518.0,0.6598876404494383
8541.0,0.36001741357234307
8542.0,0.22502069259529617
8543.0,0.07009345794392523
8545.0,0.07416147387999743
8546.0,0.09
8547.0,0.17285067318064995
8569.0,0.3321377299112404
8576.0,0.15510098317525484
8577.0,0.6592307692307692
8580.0,0.324459728875042
8592.0,0.1962274733022528
8595.0,0.42579999999999996
8600.0,0.54
8602.0,0.6438543123543125
8614.0,0.18847524083072936
8618.0,0.18
8633.0,0.0
8635.0,0.8078469214737938
8644.0,0.0604185065156909
8645.0,0.29354037045236064
8647.0,0.11541917464807872
8648.0,0.2722612179799644
8649.0,0.530126582278481
8661.0,0.26126832145080253
8664.0,0.03166805099255847
8665.0,0.0632463256797246
8672.0,0.07051399860594797
8683.0,0.5274808429118774
8690.0,0.2
8700.0,0.2549567851598276
8726.0,0.75
8743.0,0.04
8759.0,0.06
8766.0,0.05296365138372574
8771.0,0.07448628721812381
8791.0,0.3751312214866968
8796.0,0.0
8807.0,0.4000530973451328
8808.0,0.14758
8809.0,0.6997115384615384
8811.0,0.0
8827.0,0.30133108066432
8835.0,0.5663897435897436
8855.0,0.5196551724137931
8860.0,0.83375
8867.0,0.604029532967033
8885.0,0.10913593506061156
8886.0,0.10538492217966139
8892.0,0.0
8903.0,0.011697852066025027
8913.0,0.043853958196299614
8920.0,0.3360973837209302
8930.0,0.1592628216309712
8934.0,0.39522727272727276
8939.0,0.18161107334825757
8940.0,0.5678577777777778
8941.0,0.1215015143645635
8942.0,0.1372953437148799
8943.0,0.18
8952.0,0.42851851851851847
8953.0,0.66
8958.0,0.22035714285714283
8959.0,0.0
8961.0,0.0
8963.0,0.01
8965.0,0.6710128205128205
8967.0,0.23946926767702448
8970.0,0.12881094689595088
8976.0,0.23
8978.0,0.3724666666666667
8985.0,0.03
8992.0,0.16326669654286907
8994.0,0.04
9005.0,0.27093213058419247
9006.0,0.5974188590764679
9009.0,0.5677564102564102
9017.0,0.8377600255199367
9018.0,0.021200935542884894
9022.0,0.7137280701754386
9026.0,0.18106687123948093
9027.0,0.01
9029.0,0.3275542993132268
9030.0,0.07
9034.0,0.20857142857142857
9035.0,0.0
9036.0,0.46404999770760647
9039.0,0.22993525727824174
9046.0,0.19443400580073777
9049.0,0.10821343388319894
9058.0,0.16434260381072935
9060.0,0.22513777046715705
9061.0,0.2875137529137529
9062.0,0.03578017233906293
9063.0,0.06527151913979198
9065.0,0.20231736228469516
9068.0,0.12049281652541988
9070.0,0.0
9075.0,0.0
9076.0,0.08979973170486226
9078.0,0.3898876404494382
9079.0,0.7627970297029703
9081.0,0.8788788825835457
9084.0,0.05684223982899064
9088.0,0.12167691759235436
9093.0,0.08
9098.0,0.12496042472914878
9107.0,0.08868922516389825
9110.0,0.1325
9111.0,0.0911928582835023
9113.0,0.3318889897156685
9115.0,0.09854058360801148
9125.0,0.3124396591229757
9133.0,0.1415171195993855
9137.0,0.25816079695057986
9138.0,0.17934892157214005
9143.0,0.358
9146.0,0.13216658713137186
9147.0,0.21973208999456673
9149.0,0.03368903104163854
9151.0,0.01
9152.0,0.17782875874063125
9155.0,0.11045309734513274
9158.0,0.6559725487337428
9162.0,0.0
9163.0,0.17650689343721931
9165.0,0.5551755377794513
9168.0,0.7898148148148149
9169.0,0.5671719276094277
9170.0,0.43006993006993005
