id,predicted_bern
2013.0,0.00013061535827287368
2016.0,0.863504535087429
2021.0,0.8372953021117563
2024.0,0.0010698493393791035
2036.0,0.038201248388434327
2037.0,0.7554808710199389
2049.0,0.6786603706373322
2061.0,6.878143177367364e-13
2081.0,0.421484090344292
2082.0,0.6146432990046011
2102.0,0.8979199067590237
2105.0,3.769091017027572e-11
2114.0,0.8308557915683699
2115.0,0.5397898799767059
2118.0,0.6947013468769893
2152.0,0.200878443401481
2153.0,0.6482607271362062
2170.0,0.007844023807286746
2177.0,0.005002592766974431
2190.0,0.0001941449818684811
2203.0,0.8728086711216185
2213.0,0.4650763513294116
2218.0,0.7149634561698398
2221.0,0.9250145847112363
2226.0,0.6996690650767686
2246.0,0.3929008711430794
2250.0,0.6442343844949415
2257.0,0.8887785615936384
2264.0,0.5846335639688888
2286.0,0.3358538982579286
2294.0,1.2612566173139147e-11
2296.0,0.9465847472692304
2301.0,0.2515409743685547
2305.0,0.5081102236099246
2319.0,2.6618357302727407e-12
2334.0,0.7687407520824809
2353.0,0.8864492974090735
2356.0,0.9204994790601719
2398.0,0.9479399945469037
2430.0,0.8284147861465494
2438.0,0.6240760139229324
2459.0,0.6140146889908703
2463.0,0.6453566140325285
2464.0,0.3917532156277807
2466.0,0.007393370652889479
2473.0,0.9314907957901389
2474.0,0.4219497962737619
2482.0,1.5706729570738627e-11
2483.0,5.367796615025795e-12
2489.0,0.33066555234724443
2514.0,0.6999879172225415
2523.0,0.8810252385794276
2530.0,0.973323490207641
2531.0,0.0014628877568321013
2535.0,0.9132063701608941
2537.0,0.9250145847112363
2595.0,0.4380261187637572
2597.0,0.8423868854218363
2632.0,0.0007534103627967327
2635.0,3.536615768967832e-05
2644.0,0.001072678466278238
2645.0,0.4206736226580558
2672.0,2.3260761747108183e-12
2678.0,0.5195850504986083
2687.0,1.6096359971117007e-12
2706.0,0.7629880255322211
2710.0,0.7149634561698398
2715.0,0.5440205266197388
2733.0,0.9713659578041719
2800.0,9.682922523587134e-12
2802.0,0.23538283564932744
2805.0,0.9147651666351658
2808.0,0.5189255729002313
2821.0,0.005300761016225254
2829.0,0.8864492974090735
2841.0,4.32674110482721e-06
2878.0,0.917270748272099
2880.0,1.6096359971117007e-12
2896.0,0.92954241730977
2902.0,0.0005229641768998764
2905.0,0.9617754636439176
2908.0,0.0032088570199672044
2910.0,0.0007636813061879125
2927.0,0.9640198330496644
2929.0,0.8843348951463436
2934.0,0.7040691741439866
2941.0,1.372272950251867e-12
2958.0,0.00010527006515230009
2975.0,0.9185755988660498
2980.0,0.6999879172225415
2982.0,0.8247551205747479
2988.0,0.8743793254735154
3002.0,2.2552938760630902e-08
3032.0,0.008129395836688825
3056.0,0.9132537016160743
3073.0,0.8854826023650977
3078.0,0.9442503651595253
3087.0,0.9204994790601719
3099.0,0.4412918950086144
3105.0,1.9515046804236758e-07
3114.0,0.0007817093612709643
3127.0,0.0015138106830553206
3132.0,0.002640495434680273
3138.0,0.6350116609041545
3142.0,0.6999879172225415
3148.0,0.038201248388434327
3149.0,0.9442503651595253
3157.0,0.9113880573249348
3162.0,0.639276561991014
3174.0,0.930145159427252
3175.0,0.2517160745129405
3180.0,0.5934655445049632
3197.0,0.920174392562387
3199.0,0.42019877358185026
3204.0,0.9772472128754667
3205.0,0.9768766896899747
3208.0,0.892143894003642
3221.0,0.3903991788491934
3223.0,0.967372565549992
3235.0,0.011446485700007615
3238.0,0.7567510338441293
3259.0,0.03521260533643517
3279.0,0.8887785615936384
3297.0,0.5325910466251222
3302.0,0.18993683917115528
3310.0,8.963977389020534e-12
3312.0,0.8673140133651622
3320.0,2.6046286135402103e-08
3327.0,0.9520655511256311
3332.0,0.892143894003642
3337.0,0.8770725816993491
3369.0,0.41370318629305897
3374.0,0.8221039648534508
3375.0,0.0025584368404713348
3389.0,0.7801542477543069
3392.0,0.8509411212540473
3406.0,0.22930869153972339
3441.0,0.004164304712351621
3442.0,0.9120802038615837
3443.0,0.024634163590453517
3446.0,0.7214097785861888
3449.0,0.0017392520712092142
3451.0,0.9249092348804905
3456.0,0.756798671966788
3472.0,0.0009327673017419304
3493.0,1.2358510513824868e-08
3503.0,0.9250145847112363
3513.0,0.6666428137842573
3515.0,0.8409877897049572
3532.0,2.3863143220187132e-05
3553.0,0.19754433896649218
3560.0,0.00240907500057999
3580.0,0.6643244865962787
3587.0,1.5525834882144463e-07
3588.0,0.004433163358637126
3603.0,0.8031665067255767
3605.0,0.4015921547301316
3608.0,0.3308954155453213
3610.0,0.9684250751908724
3615.0,0.6172893928587729
3617.0,0.5561338919397607
3631.0,0.8405426817446345
3633.0,0.6185915615017977
3636.0,0.823803409636023
3639.0,0.8961099851269367
3648.0,0.5135326644829429
3653.0,0.40524149354335987
3655.0,0.5728204831203496
3659.0,0.9549671296553847
3667.0,0.6865151611262419
3668.0,0.8905148346344769
3671.0,0.8777009303226578
3673.0,0.5880607934886475
3685.0,0.6115234356553739
3691.0,0.4039441541824025
3700.0,0.6608487356708567
3707.0,7.394396174494234e-13
3717.0,1.6096359971117007e-12
3726.0,0.41937809168862766
3736.0,0.8898122561912087
3778.0,1.6096359971117007e-12
3792.0,0.8888056417440557
3801.0,0.6145869145279151
3844.0,0.6060492014533424
3860.0,1.6096359971117007e-12
3865.0,0.5239927589022699
3867.0,0.7007761735484869
3877.0,0.49544266873865755
3878.0,0.5940555499352224
3887.0,0.627130839220041
3893.0,0.9103699097079769
3908.0,0.9736933046514405
3916.0,0.2681849890271817
3926.0,0.4273810561224237
3929.0,0.9615080803632591
3932.0,1.3091961440983676e-05
3936.0,0.6582485565219675
3939.0,0.6040379417661697
3941.0,0.905101012155975
3954.0,0.0031058452708899223
3957.0,0.959005820768868
3977.0,0.8623681321159493
3983.0,0.9285009679142102
4001.0,0.13018867640503246
4006.0,0.004752094816708344
4019.0,0.5896145874984148
4046.0,1.5525834882144463e-07
4051.0,0.0019801296304654352
4058.0,0.9579627415393167
4068.0,0.7264175367857539
4147.0,0.8875019000928305
4152.0,0.0009415964835541568
4153.0,0.5096296392680252
4156.0,0.00084372477759897
4163.0,0.9204994790601719
4165.0,0.9247522257631052
4167.0,0.6865151611262419
4175.0,6.036748505267224e-06
4178.0,0.33886755960928605
4190.0,0.17992349286860915
4205.0,0.5770793640395344
4207.0,0.9479399945469037
4214.0,0.0017747321580188116
4224.0,0.010095690058081672
4252.0,7.322430973792175e-10
4255.0,0.7021882972225706
4273.0,0.00016944980314083136
4293.0,0.9187738202715381
4299.0,0.6146432990046011
4310.0,0.42221134936765664
4317.0,0.6996690650767686
4324.0,0.6629846497590862
4348.0,0.9185755988660498
4349.0,0.4799980528644677
4351.0,0.01791383372415977
4353.0,0.9171773121711325
4355.0,0.29451777779596816
4365.0,0.4097929672380183
4373.0,0.8142859879251698
4379.0,0.8769706233920912
4391.0,0.9477533165136157
4396.0,0.492113574965149
4413.0,0.0003546929525937746
4416.0,0.0014168447889126479
4429.0,0.004754234924060578
4436.0,1.0957434380070282e-08
4437.0,0.0011874373978750601
4450.0,0.008474314117118117
4454.0,0.41499371643896654
4463.0,0.0004911644892510504
4465.0,0.7010860016153568
4485.0,3.769091017027572e-11
4488.0,0.6309727321498357
4495.0,0.5195719040873475
4503.0,1.3410100659799649e-07
4510.0,0.8500056225846234
4523.0,0.6833639764265143
4537.0,1.8853182909648053e-08
4541.0,0.6170710023726602
4546.0,0.00010775682835484
4547.0,0.0039008504118047496
4557.0,0.008229351122210083
4558.0,0.6295380856500101
4568.0,0.898091120813238
4571.0,0.7335626534930427
4576.0,0.0015001287136514846
4584.0,0.8509411212540473
4588.0,0.15561293995548034
4595.0,0.938165264648512
4601.0,0.9617196232299309
4617.0,0.006480367094875825
4618.0,0.009787157446900598
4624.0,0.7812989140648781
4641.0,0.24865691646396315
4642.0,0.8790349336255538
4656.0,0.8728086711216185
4661.0,2.653432465308738e-11
4665.0,0.8926727511552103
4672.0,0.852268024940934
4673.0,0.9074384365689511
4674.0,0.8588909791514852
4676.0,0.07896619967303022
4688.0,0.3562876083569377
4692.0,0.5880361774620682
4695.0,0.5983483896973393
4718.0,0.48130704075851743
4722.0,0.6323946722525736
4731.0,0.01156734575459517
4760.0,0.8856364269223691
4780.0,0.621500739530883
4784.0,0.24007900388326653
4791.0,0.4980675163490621
4798.0,0.00084372477759897
4802.0,0.6291840237639247
4810.0,0.6146432990046011
4816.0,0.8906242966112955
4820.0,0.0009744552229321303
4830.0,0.5456103680701925
4842.0,0.83682510702351
4850.0,0.001072678466278238
4871.0,0.42020624155739017
4876.0,8.54931534976241e-12
4879.0,0.38096296107904104
4883.0,0.7303137485011775
4886.0,0.00907864318172661
4892.0,0.5973652676657192
4893.0,0.8836453918142105
4896.0,0.5325910466251222
4900.0,0.4240464144240014
4901.0,0.5773534672513947
4912.0,7.105176046652776e-05
4914.0,0.601515806692426
4929.0,2.520727001921489e-08
4952.0,0.6291840237639247
4973.0,0.9398688066754196
4986.0,0.9479399945469037
4992.0,0.9270141188951412
4996.0,0.9614797022040793
5002.0,0.007422091786685345
5011.0,0.5177866070343793
5017.0,0.24143180069112655
5042.0,0.5539409860719355
5046.0,0.9375896119577587
5048.0,0.8022838044435485
5052.0,0.9411961155677155
5056.0,1.1684792717052124e-11
5062.0,0.0022274304376273452
5063.0,0.9195586738422775
5064.0,0.8700096336027876
5065.0,0.6170710023726602
5067.0,1.1684792717052124e-11
5080.0,0.597000140963509
5085.0,0.5937470526977182
5087.0,0.6368755208952166
5090.0,0.46075021432181157
5103.0,0.9713363083821788
5125.0,0.8121851741490606
5126.0,0.5973652676657192
5135.0,0.5780007485771522
5142.0,0.02142101627189086
5155.0,7.366524930219299e-13
5161.0,0.9204994790601719
5184.0,0.32474667076868896
5187.0,0.38230479487986113
5188.0,2.0074441822128372e-08
5194.0,1.791073455526636e-06
5231.0,0.3199069118052924
5241.0,0.9035830624563075
5276.0,0.35852812964240327
5278.0,5.677291241021284e-09
5286.0,0.5973652676657192
5293.0,0.4194400399104402
5298.0,0.8472383904847223
5319.0,0.6983057438802808
5329.0,0.5829298651999177
5345.0,0.4240464144240014
5348.0,0.9147168437007347
5350.0,0.6167207210584953
5355.0,0.9398688066754196
5387.0,0.8907348412889247
5389.0,0.6847979019664555
5391.0,0.6111725687636528
5409.0,0.4375383408515736
5410.0,0.5287005967650659
5412.0,0.9132063701608941
5443.0,0.030516344174954992
5445.0,0.8845686398964058
5457.0,0.9832592166574997
5462.0,0.9257396398204304
5470.0,0.4236869777935627
5477.0,0.8970834314292024
5484.0,0.5677809129322425
5486.0,0.6893697254785474
5494.0,0.8490725235156357
5495.0,0.9618120426008554
5501.0,0.7852767071289867
5511.0,0.4980675163490621
5518.0,0.05641323217153973
5523.0,0.28079698732516695
5525.0,0.001984398585281504
5535.0,0.22473903163352882
5538.0,0.27129608665653987
5540.0,0.000493056315287389
5542.0,0.4971234484164239
5549.0,0.5078997240250945
5557.0,0.8510305656978135
5568.0,0.8673073789652596
5572.0,0.00523707886238819
5587.0,1.4566735090938796e-12
5588.0,1.5525834882144463e-07
5593.0,0.002540006183102789
5602.0,0.4565376452759086
5612.0,0.003727327515737637
5618.0,0.8780990093326966
5620.0,0.21015244417418036
5625.0,0.5372060274852675
5627.0,0.0008405340896211485
5630.0,0.44411887638570546
5636.0,0.31474556022780653
5645.0,0.6516753394323099
5658.0,2.7151538659266597e-05
5663.0,0.44963750976871925
5669.0,0.0006823015764358608
5687.0,0.12459888915120632
5694.0,0.6393192232275835
5712.0,0.296572376361461
5716.0,0.8150133863693377
5725.0,0.25076156288574
5726.0,0.43803202080852965
5727.0,0.014375104551894015
5734.0,0.4924182261425703
5750.0,0.9693673096833991
5754.0,0.0001895325221703288
5762.0,0.6471742142478383
5765.0,0.911994505496794
5782.0,0.024634163590453517
5804.0,0.001663895698052988
5828.0,0.17447860710221272
5839.0,0.9204994790601719
5844.0,0.8814205065602446
5851.0,0.1904556231554585
5853.0,0.0016132868303811777
5862.0,0.6539035613477032
5865.0,0.004400029113091598
5901.0,0.0006492599882015439
5908.0,0.4418223535956394
5921.0,0.9121664139524037
5922.0,0.005627946215637862
5926.0,0.5430060234844907
5931.0,0.6240760139229324
5938.0,0.27162089188847494
5952.0,0.7649941051006465
5954.0,0.30969526152205046
5960.0,0.004528208175583237
5981.0,0.2527394359538603
5983.0,1.1103542977867853e-05
6019.0,0.930453916010848
6031.0,0.5349930719177074
6035.0,0.9218650794882162
6051.0,0.6018188452123401
6060.0,0.822976559676645
6062.0,0.7052022958532801
6067.0,0.9259142391924656
6068.0,0.8764668776846298
6070.0,0.49544266873865755
6079.0,0.19518484238268993
6107.0,0.6934703589249438
6109.0,0.6171272498339656
6111.0,0.7149634561698398
6119.0,0.7870746869692107
6134.0,0.6002731499999628
6137.0,0.029961682261855725
6138.0,0.5977511266097627
6142.0,0.0007289911857072465
6147.0,0.6211436188600775
6161.0,0.6295828065549546
6173.0,0.4370062563466013
6178.0,1.3555179146988793e-07
6188.0,8.876954254644521e-12
6190.0,0.023912493736559983
6193.0,0.8317692806127736
6216.0,0.81924644449112
6221.0,0.1399981602842544
6236.0,0.00010775682835484
6246.0,0.002078132971577738
6278.0,0.875275060083596
6281.0,1.3286103592872366e-08
6284.0,0.12504127242095414
6292.0,0.7028401593363369
6312.0,3.9208790891687224e-08
6328.0,0.5430060234844907
6329.0,0.46832314072919723
6330.0,0.9292616673958803
6338.0,0.5000801496707821
6343.0,0.0029800921801132188
6345.0,0.6035426620070845
6347.0,0.0013814762124036558
6351.0,0.7787769705710851
6359.0,0.2186080880414591
6368.0,0.3656633396431074
6390.0,0.8136463897740643
6405.0,0.622159425056206
6407.0,0.4380261187637572
6419.0,0.8753784081816134
6421.0,0.3108602667983819
6424.0,0.5695967845735189
6436.0,0.7890866305716064
6438.0,0.6190276464274566
6459.0,0.0017321730772910085
6477.0,0.5557366831357512
6478.0,0.4906907785115812
6482.0,0.8887785615936384
6483.0,0.876562599631016
6488.0,0.8557147391686235
6496.0,0.9202604370453085
6508.0,0.6181366588356182
6512.0,0.6325746573418926
6521.0,0.1426172144361341
6523.0,2.4725158604432337e-08
6524.0,0.7028401593363369
6531.0,0.5239927589022699
6536.0,0.49449867449206075
6547.0,2.4170234474529186e-05
6556.0,9.472136218037914e-05
6560.0,0.0006761691155926217
6568.0,0.9360433540956772
6571.0,0.017568735101531563
6576.0,0.8887785615936384
6587.0,0.575801365115257
6589.0,0.49544266873865755
6595.0,9.221859954164721e-09
6598.0,0.00872415993389299
6607.0,0.8441216355703998
6614.0,0.8363000648680692
6622.0,0.5181655785427796
6623.0,0.6156183005576656
6624.0,0.8861142126740423
6628.0,0.0025623131495554267
6641.0,0.8325379841878312
6643.0,0.35758669180330105
6652.0,0.003467117644977254
6662.0,0.5157454387572324
6669.0,0.9204994790601719
6698.0,0.7018767909036968
6709.0,0.9458512968640461
6715.0,0.6549812746926582
6718.0,0.714654031941117
6724.0,0.3242362536431754
6733.0,0.9524565769060185
6739.0,0.3476177571209196
6766.0,0.9232713166591192
6777.0,0.8378611416488249
6795.0,0.30028230246949883
6803.0,0.37620342512101
6822.0,0.0014750754307435894
6831.0,0.918491550164632
6837.0,0.010531371343859114
6841.0,0.7648815452264691
6865.0,0.9617754636439176
6866.0,0.30949792988386626
6870.0,0.002602763605257934
6880.0,0.6069504589113307
6895.0,0.9823009265032141
6924.0,0.9212644759248043
6929.0,0.7057974781089756
6933.0,0.2734015600160852
6936.0,0.23939520508941725
6948.0,9.221859954164721e-09
6951.0,0.6999879172225415
6953.0,0.7304119155176505
6962.0,0.00010775682835484
6975.0,0.4039441541824025
6977.0,0.0025623131495554267
6982.0,0.9233787740682645
6987.0,2.7121161450581304e-08
7007.0,0.8513393991052147
7019.0,0.004682881057104765
7036.0,0.5345438769413566
7039.0,0.000579179580784409
7052.0,0.310657963376087
7066.0,0.6125068602029493
7067.0,0.04360338380381657
7071.0,1.16787162839095e-08
7078.0,0.7785112256297217
7098.0,0.002775536517082719
7099.0,0.40869177107360244
7101.0,0.1320471914204872
7106.0,0.6775428370458751
7114.0,1.6096359971117007e-12
7116.0,0.1530560020178649
7137.0,0.48593963945031643
7139.0,0.5893930319514721
7144.0,0.6865151611262419
7151.0,0.016061212456170388
7155.0,0.001663895698052988
7168.0,0.0009155494342528291
7173.0,0.8482010435362383
7180.0,0.9250145847112363
7192.0,0.9479399945469037
7227.0,0.9203883317379408
7228.0,0.4380261187637572
7237.0,0.9423494893683048
7251.0,6.044544999416969e-09
7254.0,0.3241071504379811
7255.0,0.7787769705710851
7269.0,3.3006314662480284e-09
7290.0,0.32636515028026997
7295.0,0.6090979815040329
7305.0,0.6888984484149175
7326.0,0.7859114217547161
7327.0,0.8337645803701728
7339.0,0.5059174956255159
7343.0,1.1684792717052124e-11
7347.0,0.8001112897958466
7364.0,0.5325910466251222
7365.0,0.7819010646369275
7379.0,0.6295380856500101
7387.0,0.926631285262298
7388.0,0.8858696286020662
7391.0,1.6096359971117007e-12
7395.0,8.173809674118549e-09
7403.0,0.008053787035729343
7413.0,0.37083075331469106
7422.0,0.4308741631912201
7453.0,0.31161924640717986
7464.0,0.0015783576338382912
7466.0,0.7176139059074547
7480.0,0.800714570784528
7482.0,0.29930599077510994
7488.0,0.20122473036887453
7500.0,0.0006756111263729668
7514.0,0.9064235152697969
7519.0,0.03675797274904217
7521.0,0.9479399945469037
7523.0,0.04521419705316053
7539.0,0.5034732719857571
7546.0,0.8350291477159508
7558.0,0.4873601238093342
7559.0,0.5933748658448743
7560.0,3.4076029270733905e-08
7562.0,0.9182927011767202
7563.0,0.5081102236099246
7565.0,0.9479399945469037
7566.0,0.41170181818796897
7571.0,0.9549671296553847
7583.0,0.5181655785427796
7587.0,0.5375883896044498
7638.0,0.8409877897049572
7643.0,0.7207040492886588
7650.0,0.2934261626852282
7654.0,0.0032272297814024205
7663.0,3.358063379777813e-07
7666.0,1.0200010874928912e-08
7670.0,0.5207865539170732
7682.0,0.007509275384619731
7690.0,0.007539323125352662
7697.0,0.8498089399274532
7698.0,0.8864492974090735
7715.0,0.6501740536070524
7741.0,0.800714570784528
7747.0,0.6295828065549546
7754.0,2.490360409425337e-07
7764.0,0.12613358601312172
7766.0,0.00047162282250391626
7767.0,0.034571225758222336
7771.0,0.8405145860235251
7774.0,0.9704401584348482
7782.0,0.0020072296552892228
7824.0,0.31652576781486774
7852.0,0.001524558876591307
7888.0,0.03675797274904217
7911.0,0.06219641787491636
7921.0,0.9132063701608941
7927.0,0.009672245574043767
7931.0,0.5238268517215028
7937.0,0.4211140296640843
7939.0,0.38911677884242035
7940.0,0.5984715576585113
7943.0,0.6894152466566947
7957.0,0.0009037248591130388
7974.0,0.8224257251455235
7975.0,0.9585722578008471
7980.0,0.421484090344292
7984.0,4.0379823656150657e-07
7988.0,0.0009741186718392719
8007.0,8.174170231606522e-08
8009.0,0.8409877897049572
8013.0,0.8297039720141166
8015.0,0.0035988112127224004
8031.0,8.914451605108935e-09
8032.0,0.9197255789336689
8042.0,0.6549812746926582
8048.0,0.003430534384530931
8057.0,0.37655969208134155
8069.0,0.9392707627464459
8075.0,0.4461985518183253
8077.0,0.007575969014816529
8078.0,0.0006828548109998289
8083.0,0.5239927589022699
8084.0,0.32555179929333805
8090.0,0.49045819789922507
8098.0,0.9187738202715381
8119.0,0.563553814524217
8124.0,0.6633734367044684
8136.0,0.8935572873549696
8145.0,0.5977511266097627
8158.0,0.8511441591052881
8161.0,0.008645361591024917
8162.0,8.226070478404754e-12
8163.0,3.054886007793713e-08
8170.0,0.5973652676657192
8185.0,1.281721442708168e-07
8199.0,0.5293429675251058
8206.0,0.8887785615936384
8212.0,0.49544266873865755
8213.0,0.9412169130662716
8224.0,0.6368755208952166
8232.0,0.2500527275810345
8251.0,0.04145130118948107
8266.0,7.698298814864761e-05
8268.0,0.44021769215024154
8294.0,0.0016973164623280078
8296.0,0.3903991788491934
8303.0,0.8249445266503416
8307.0,0.20709883201292972
8316.0,0.41461945076734746
8330.0,0.6109913379324515
8337.0,0.8887785615936384
8347.0,0.8715191147591251
8351.0,2.0074441822128372e-08
8357.0,1.4148980526169804e-12
8362.0,0.15150430791157166
8374.0,0.608736525702558
8376.0,0.7760898129980152
8428.0,0.18006215551513122
8436.0,0.7043432616971558
8440.0,0.4412450867331959
8473.0,0.6021250807401383
8486.0,0.8887785615936384
8489.0,0.947974872952537
8490.0,0.9187738202715381
8503.0,0.5034732719857571
8514.0,0.00043343093607643376
8518.0,0.8845657104255124
8541.0,0.8184760501565322
8542.0,0.12206711787816905
8543.0,0.005512689027463014
8545.0,0.3917532156277807
8546.0,0.011469262660302957
8547.0,0.11751969295167046
8569.0,0.7746938844616005
8576.0,0.6284877281443259
8577.0,0.9429278943260432
8580.0,0.6401757648529676
8592.0,0.6319835124679571
8595.0,0.9360433540956772
8600.0,1.4572590483304236e-07
8602.0,0.7653796403765722
8614.0,0.5298816642949917
8618.0,0.5816543016185068
8633.0,1.6096359971117007e-12
8635.0,0.8509411212540473
8644.0,0.0023954486019314085
8645.0,0.419097080494557
8647.0,0.2291937334673555
8648.0,0.35816494105076035
8649.0,0.9439710131292234
8661.0,0.5293429675251058
8664.0,0.005174841610550983
8665.0,0.3437281280695126
8672.0,7.683393002077374e-09
8683.0,0.8675997141142475
8690.0,0.008522503088818927
8700.0,0.714654031941117
