id,predicted_cat
379.0,0.8984700534455243
381.0,0.492225146082977
383.0,0.11646890065949923
390.0,0.7251178003003711
391.0,0.15754429405675505
394.0,0.24354428848342308
399.0,0.1707533542378382
403.0,0.30538742679929415
404.0,0.5095614007420224
406.0,0.1502777026793104
408.0,0.10742730504085536
409.0,0.22834157361442098
410.0,0.40685078919668816
411.0,0.116294116288896
415.0,0.6761477734643841
417.0,0.33695501722665344
418.0,0.8411793713209165
422.0,0.21125774820252363
424.0,0.3987994065617925
426.0,0.9853129996970376
428.0,0.06350436680000529
431.0,0.2137446961955162
432.0,0.10254055348151157
433.0,0.910336306010424
435.0,0.9703935032611702
436.0,0.26060549580909864
438.0,0.1530779017974507
440.0,0.012206957025604257
441.0,0.8492177289707677
442.0,0.8199961760888927
443.0,0.09287651084559012
444.0,0.5137017762792377
447.0,0.37453976078219225
451.0,0.1164902439699391
453.0,0.03678396552715356
457.0,0.8065576585679479
460.0,0.5174616733759282
462.0,0.19786170692225713
463.0,0.8920412798649923
464.0,0.03859316116390844
467.0,0.08315230127212277
468.0,0.3543585442352037
471.0,0.5423641220831875
475.0,0.023026018386580163
477.0,0.7029689592724582
478.0,0.23424673130214732
479.0,0.30380841125734215
482.0,0.24904034063750322
485.0,0.022715944740378326
488.0,0.8239186714209985
494.0,0.840044874336631
495.0,0.7015108385350357
496.0,0.18265480934060235
497.0,0.6458482560008356
498.0,0.017275183555990788
500.0,0.5580162739821752
501.0,0.026267557840484748
505.0,0.305363375889442
510.0,0.08543786985997609
512.0,0.5371269383227235
513.0,0.962488091625357
515.0,0.7038848527666445
516.0,0.032143276387510585
517.0,0.13504921496149383
518.0,0.4079330731273846
519.0,0.09272788336989096
521.0,0.15627768796626312
522.0,0.16814502181727872
524.0,0.27499766786734503
528.0,0.21705847289211527
529.0,0.9838679815433952
533.0,0.17563523010705145
535.0,0.06958939962784727
536.0,0.36065834094822885
537.0,0.17819897458538114
538.0,0.08479535453903037
539.0,0.28405599577091994
549.0,0.8908194580638846
550.0,0.24471077766830526
551.0,0.15645361535500885
552.0,0.9391238919908043
560.0,0.06492906932419408
562.0,0.2355182945162231
564.0,0.3415428057053029
565.0,0.4341241326463547
567.0,0.9752093194668447
568.0,0.26727242467517925
569.0,0.223674108364706
570.0,0.02545886312125299
574.0,0.16654196748257197
576.0,0.6637113773377602
578.0,0.027242452443566375
579.0,0.2699354431742558
580.0,0.0783990184550183
585.0,0.0668891762830865
590.0,0.4055485278696896
594.0,0.2542210084165913
595.0,0.6035066520059351
597.0,0.409923083672866
603.0,0.02293782742351141
604.0,0.09727203899886934
609.0,0.264535188185459
610.0,0.40478872131361826
611.0,0.33669858304219175
612.0,0.21232168816144184
614.0,0.8836246319207047
621.0,0.475125918112479
622.0,0.9064161008789551
624.0,0.1030648041596473
633.0,0.7218981180855208
634.0,0.05189618066351979
635.0,0.4142839411712167
636.0,0.29915134099932267
637.0,0.29346205037984374
639.0,0.1337218674561917
643.0,0.07058302457552089
644.0,0.2009090039570967
645.0,0.695903414039486
647.0,0.024120801991228312
651.0,0.2583211670246257
652.0,0.40648321765435513
653.0,0.42556045624884964
654.0,0.04054733622748758
658.0,0.05816924929971963
660.0,0.9674252996415482
662.0,0.14368742522758482
664.0,0.18220182291776335
665.0,0.7652707984720848
667.0,0.964650336362292
669.0,0.24927131171415864
670.0,0.24080253307401409
673.0,0.166829452347466
674.0,0.9345474279580249
676.0,0.92605979044723
677.0,0.22173968975668085
679.0,0.18152033493178532
680.0,0.175655863857833
681.0,0.10398042674732788
682.0,0.09269895188256273
684.0,0.6565711607982295
685.0,0.9398560299344926
687.0,0.046865741126673605
690.0,0.04605999264591256
693.0,0.157168749542715
695.0,0.5961435927207573
696.0,0.07590633094281062
699.0,0.3235955485358736
700.0,0.9514181683640346
701.0,0.10299017429224357
703.0,0.1540296403949822
704.0,0.37353221544512916
705.0,0.11334687099134637
709.0,0.8104810337809705
710.0,0.9587773718404086
711.0,0.018938071595173588
713.0,0.6957419257669476
715.0,0.015419837239769979
717.0,0.18913841030513717
718.0,0.1634970499472394
721.0,0.15735025950803364
722.0,0.8550127955688137
724.0,0.11846408587245483
728.0,0.02429059754317167
731.0,0.14850728232627575
734.0,0.36261516526649873
737.0,0.15262106901629324
738.0,0.3758687091629646
739.0,0.4535974808065929
740.0,0.5236236560021037
741.0,0.29848069375578395
747.0,0.3392109128161277
755.0,0.22292126328734618
757.0,0.8411028183046405
759.0,0.200343210796331
760.0,0.33922734377228236
761.0,0.11645414855935893
765.0,0.9812760075435674
766.0,0.10192960899918174
767.0,0.9347515784485274
768.0,0.016838942643093612
769.0,0.11606710838515895
770.0,0.17873797985372356
771.0,0.008592897886663807
772.0,0.9608134035871492
775.0,0.01794455074488076
776.0,0.05033591925680326
777.0,0.6291899783479268
780.0,0.018535240131117823
782.0,0.3872749872023191
783.0,0.142541981731298
785.0,0.1468540222225962
789.0,0.3830481102018172
790.0,0.21817461937866112
793.0,0.0796829267656143
794.0,0.8899303619871753
796.0,0.03026046309656461
797.0,0.07438807417723543
798.0,0.6702792476023508
799.0,0.9489808041556711
800.0,0.3025592291731571
804.0,0.08972144960518343
808.0,0.3131895103900384
809.0,0.24768322040702798
811.0,0.0895036393674974
812.0,0.09567076019189173
814.0,0.8525923920911362
816.0,0.2521593027278114
818.0,0.9628368913529226
820.0,0.49418661558188925
821.0,0.4509913260408322
822.0,0.14215225856792532
829.0,0.272640068079635
832.0,0.11296559739953375
834.0,0.3402188663204214
838.0,0.9611358868031277
840.0,0.1214916721935445
842.0,0.20451906829983235
843.0,0.6742578103795228
844.0,0.4177480864775273
846.0,0.8746219150511207
847.0,0.8352663567623505
850.0,0.20546622364868766
851.0,0.020677792103399303
853.0,0.7922019058457402
854.0,0.04874487459578314
855.0,0.05855253578130379
857.0,0.47958273285755665
860.0,0.15517647150315603
862.0,0.15500679553417482
863.0,0.033430353921460154
866.0,0.04408890534084792
867.0,0.3152764654284804
870.0,0.4643281648382854
871.0,0.10082956608238167
873.0,0.6759867232928464
876.0,0.3373430370118596
878.0,0.4979542864742445
883.0,0.21410900682355374
884.0,0.7768836195555239
887.0,0.0714403686656622
888.0,0.6014039290969995
891.0,0.10125527528389165
893.0,0.07969739053206111
895.0,0.9611289085167519
897.0,0.05716396641796645
900.0,0.396053092474552
904.0,0.4116138605516188
905.0,0.04656469424327076
908.0,0.10369937939004321
913.0,0.12934208730573524
914.0,0.05406359205856248
920.0,0.9752781292992385
921.0,0.0921729493946402
924.0,0.1249227026331347
925.0,0.08018615732366739
927.0,0.14133222571112736
931.0,0.8558971285967802
936.0,0.11153503688579315
937.0,0.17548676246911893
939.0,0.3686253620401196
943.0,0.6674897529837452
945.0,0.4496081820894686
947.0,0.30385896141992647
948.0,0.1749444578416475
949.0,0.14340087934574144
950.0,0.8314673503707486
951.0,0.5681633951876841
952.0,0.11313575825131061
954.0,0.014302154570273475
957.0,0.8387173508196911
963.0,0.24794992447287914
966.0,0.022855058454752428
967.0,0.19552808054167445
971.0,0.5687117774826858
973.0,0.5330156815479061
975.0,0.017757743330268007
977.0,0.4207336510062065
980.0,0.33365466208732036
983.0,0.4577819939586466
987.0,0.9525116990268061
988.0,0.762333266885261
991.0,0.07260264584358182
993.0,0.028210495225150695
994.0,0.6872087049307991
995.0,0.359068856927273
997.0,0.7899449147886554
998.0,0.7108794374315863
999.0,0.8185084877205825
1001.0,0.979445264992602
1002.0,0.13119856678361388
1005.0,0.9348417237640635
1008.0,0.15283902346626832
1009.0,0.11709276826908703
1011.0,0.03412172007626387
1014.0,0.2500054049781138
1015.0,0.7411624035091978
1016.0,0.38271615510134255
1017.0,0.3479776733530178
1018.0,0.3227718421911752
1021.0,0.2717955236427963
1032.0,0.10280607739754556
1035.0,0.27223068167893655
1036.0,0.1613441433685717
1037.0,0.42742014199695516
1038.0,0.7358689254066622
1039.0,0.8287622434598951
1040.0,0.021340502017152402
1041.0,0.13221839128061627
1043.0,0.20437958669615267
1044.0,0.06509461673276137
1049.0,0.1418881952697017
1050.0,0.008489518373854647
1055.0,0.9501375185996848
1056.0,0.14557218483235795
1058.0,0.3447942020764865
1060.0,0.17325662121259783
1064.0,0.2711270304105245
1066.0,0.5675870310082682
1067.0,0.13963210878512813
1068.0,0.968287853822792
1071.0,0.19405926336665236
1074.0,0.18802733561452273
1077.0,0.010983730756861479
1078.0,0.5786634045909987
1079.0,0.06146935006660246
1080.0,0.19302058594447816
1087.0,0.4323123062233192
1090.0,0.4638941292277875
1095.0,0.19302087914141566
1098.0,0.12146161948697617
1099.0,0.11811600472147527
1100.0,0.8295278561496204
1102.0,0.5134213153320581
1103.0,0.9283251984864324
1104.0,0.26383998780184525
1107.0,0.23719771065268838
1109.0,0.9566910164620044
1112.0,0.21626239309902437
1113.0,0.02587887603837543
1115.0,0.018501300000116124
1117.0,0.8401103595000123
1118.0,0.4488409454268231
1121.0,0.10887827531287297
1122.0,0.014280159503585268
1123.0,0.31935296906944577
1126.0,0.24266244412395097
1129.0,0.6899222518057486
1134.0,0.0814299156242909
1138.0,0.45131302656846906
1142.0,0.289602939094521
1143.0,0.2424906460453922
1144.0,0.39051298649279875
1147.0,0.2690324404673663
1148.0,0.18211508910070623
1150.0,0.5591702049370849
1152.0,0.2601677398777596
1153.0,0.1834878158953498
1155.0,0.9279471885911876
1156.0,0.17641870648458194
1160.0,0.06925023711983763
1161.0,0.058800989622967946
1162.0,0.8671585886736596
1163.0,0.009263440882661733
1164.0,0.12942655697829483
1165.0,0.05199072919312722
1166.0,0.16023269754283562
1167.0,0.3173242033169146
1168.0,0.033171868310486505
1169.0,0.12021916345792422
1172.0,0.2829723346063415
1178.0,0.37525579824334854
1179.0,0.18090335031775528
1182.0,0.21590842551783013
1184.0,0.22022357687745478
1185.0,0.358772145689372
1186.0,0.2728435577470339
1191.0,0.10669447744811218
1193.0,0.14408957960130253
1198.0,0.01846947577113077
1199.0,0.3333711368145894
1200.0,0.8528123645391742
1201.0,0.1976162434392415
1202.0,0.14231195433600563
1205.0,0.3645397606373569
1210.0,0.8692220486133694
1211.0,0.7860952043461256
1218.0,0.36382315033210105
1220.0,0.22007093003236408
1224.0,0.034662056280704366
1225.0,0.026205665735192778
1226.0,0.845493893245421
1229.0,0.12399922384323975
1233.0,0.2627680188828847
1238.0,0.0853705566580628
1240.0,0.15782517833186993
1241.0,0.8630429014930024
1245.0,0.11954628894024931
1250.0,0.9182148910350235
1252.0,0.5513028662767697
1255.0,0.7509105107800794
1265.0,0.7757075890911043
1266.0,0.16764983402490885
1269.0,0.13011766879074393
1271.0,0.36348141572471765
1277.0,0.9599029616023284
1283.0,0.9654289484150215
1289.0,0.8944120328481232
1290.0,0.5300167976039013
1292.0,0.7133760451583845
1295.0,0.2669337044858294
1297.0,0.11986946150387394
1300.0,0.7618295187385821
1303.0,0.26959673288255415
1306.0,0.19141052729476954
1307.0,0.028518991073812974
1310.0,0.25718920851664406
1311.0,0.025445505795919483
1313.0,0.1927710005098024
1315.0,0.13122479134310125
1318.0,0.010503434433239449
1319.0,0.33375620162536335
1320.0,0.1312107384346309
1321.0,0.14456922067361686
1324.0,0.0595997810729243
1326.0,0.8478528178979959
1328.0,0.33501824118618095
1335.0,0.015777672192969716
1336.0,0.18998201595907202
1338.0,0.29757536262209
1341.0,0.27829128148126947
1345.0,0.1654411458701864
1346.0,0.39844391059213957
1347.0,0.8922653366830925
1348.0,0.97498199251585
1352.0,0.020376704801392625
1354.0,0.22582658928365834
1355.0,0.25619862996812426
1356.0,0.6340343496564793
1360.0,0.2857067281128657
1361.0,0.03939228954078533
1363.0,0.7392379383331803
1370.0,0.2422118850348324
1371.0,0.10901332641801863
1374.0,0.3615389459212539
1379.0,0.3806221559221947
1382.0,0.09552423604194082
1383.0,0.29965905105114304
1389.0,0.25079493141763004
1390.0,0.979759343728903
1392.0,0.5697573335223929
1394.0,0.19156307881145854
1396.0,0.39480005070354535
1398.0,0.19275595228901063
1400.0,0.09114097675449828
1401.0,0.5252153570523856
1402.0,0.2733573468882573
1405.0,0.9221461378689229
1408.0,0.01615246540042782
1409.0,0.5007232903757101
1410.0,0.02943725870908845
1411.0,0.7078165832210688
1412.0,0.5842559304274119
1415.0,0.18348534334600194
1416.0,0.03857452180395562
1417.0,0.028572596422459722
1421.0,0.08785005780629607
1423.0,0.14050265478985816
1424.0,0.12033138922571045
1426.0,0.3687782281282638
1427.0,0.8538447668955476
1428.0,0.08417897933322853
1429.0,0.9845013572852338
1431.0,0.166741012535216
1435.0,0.10014344737907074
1436.0,0.12039646313154904
1437.0,0.5587488795555838
1439.0,0.17853226066353148
1442.0,0.07062594651805829
1444.0,0.11588008973053286
1446.0,0.29264665047053495
1447.0,0.384327987152878
1449.0,0.07184009530411371
1452.0,0.9825539180828575
1456.0,0.32416193792257586
1460.0,0.8524835053718222
1461.0,0.06445260012766861
1462.0,0.23921317792882443
1463.0,0.5279514366479898
1464.0,0.91323556627303
1465.0,0.12981313698762173
1466.0,0.9192348621976221
1467.0,0.19491934729637167
1468.0,0.6130100743758888
1470.0,0.8856895106050943
1471.0,0.14409067285567345
1476.0,0.43428164454908813
1477.0,0.03567837650527129
1478.0,0.006349953111915614
1479.0,0.45956142776557035
1481.0,0.2179843368241328
1485.0,0.7037343384313064
1486.0,0.02145095002168873
1487.0,0.2306476511882902
1491.0,0.8630173228797577
1493.0,0.3163725246130573
1494.0,0.21381326344759025
1495.0,0.051579480842261737
1496.0,0.43892720768131366
1497.0,0.17235599212000102
1498.0,0.07477987919592326
1503.0,0.1846794956462513
1507.0,0.6482180881962765
1508.0,0.094100181219565
1509.0,0.28153130940648585
1513.0,0.3443653824092968
1515.0,0.058219069218879364
1516.0,0.07895086756443087
1517.0,0.9852067813202688
1518.0,0.22238340957800146
1520.0,0.7384750061652511
1521.0,0.05927212077271543
1522.0,0.9138203549101036
1523.0,0.20253935378046556
1524.0,0.11322675226529978
1525.0,0.19246476970827825
1526.0,0.22401338457022138
1527.0,0.44367500343591
1538.0,0.02801712640739677
1542.0,0.013942430467724119
1544.0,0.3060037378830036
1547.0,0.08165428002394493
1548.0,0.2130123903111668
1551.0,0.5400559599084457
1552.0,0.4436947276935942
1558.0,0.30760120910708116
1559.0,0.3568574340172892
1560.0,0.20425653084895823
1561.0,0.2528377243469178
1562.0,0.30558357901735783
1563.0,0.13779946563925222
1564.0,0.4002994604950158
1565.0,0.5075668591274873
1566.0,0.30510053753969596
1569.0,0.2151263388726551
1570.0,0.11744942837696647
1571.0,0.3124743011704653
1572.0,0.36926575220762936
1576.0,0.08850526309170342
1577.0,0.17224147380430901
1579.0,0.755507971916177
1580.0,0.22290076992984587
1581.0,0.2794349129511814
1582.0,0.3132226382409847
1589.0,0.12295354238724722
1596.0,0.2394281742997795
1597.0,0.07917470339968209
1600.0,0.21776469150824032
1601.0,0.9364008773453011
1603.0,0.384304677202984
1605.0,0.11239392772320844
1615.0,0.7903262726333492
1616.0,0.2180432756559172
1619.0,0.08813207828446597
1621.0,0.24245755909882927
1623.0,0.15003668084282393
1624.0,0.1441049497086043
1625.0,0.24568327475320303
1626.0,0.57320731815099
1628.0,0.6004632144805268
1633.0,0.4334316389130615
1637.0,0.27160831911607414
1638.0,0.25645671595383956
1643.0,0.6463284950411851
1647.0,0.3123385457290019
1649.0,0.10434062745347307
1651.0,0.37129302000820325
1653.0,0.11899280694953618
1656.0,0.19275639556293703
1657.0,0.3727583849570688
1658.0,0.17153251732498725
1662.0,0.30853868868857554
1664.0,0.509786524656397
1668.0,0.14014802280477226
1669.0,0.04860480987138431
1670.0,0.5308195543135111
1672.0,0.12057420244964255
1675.0,0.7796716331968758
1677.0,0.17710084579724697
1678.0,0.2479518372130238
1683.0,0.3516736949471477
1684.0,0.10984135580519401
1690.0,0.8243835743828328
1698.0,0.19692861925121063
1701.0,0.7813783594129983
1702.0,0.24926849441880256
1703.0,0.3304688549637707
1705.0,0.6518988074774444
1706.0,0.10830649421397667
1708.0,0.26226911043578227
1710.0,0.18400520840525805
1712.0,0.93727672167145
1716.0,0.5538098061769612
1718.0,0.136491375368502
1719.0,0.013715167419054635
1721.0,0.21772814438285248
1722.0,0.3260454729170215
1724.0,0.20475385966433032
1726.0,0.26895771335737334
1729.0,0.4849725251812731
1731.0,0.12229309697729157
1732.0,0.29437904675906135
1734.0,0.015789887428923233
1736.0,0.2274883156590597
1739.0,0.6216987843344421
1742.0,0.1322164238985517
1745.0,0.048462293694345814
1750.0,0.5247900879984617
1752.0,0.37039149761326534
1759.0,0.9780622012380168
1760.0,0.0926587107190296
1761.0,0.12689738547917925
1762.0,0.13366075897043822
1763.0,0.09977502622558472
1766.0,0.8928721387836773
1767.0,0.30822214516886925
1768.0,0.10996466894191326
1769.0,0.24644227289636195
1770.0,0.09803623056876413
1772.0,0.10191279315498704
1774.0,0.9561561177191629
1780.0,0.09516968559953355
1781.0,0.645353579913526
1789.0,0.07129892420197335
1791.0,0.03382073594114391
1796.0,0.29183019571319535
1797.0,0.3620517904893553
1798.0,0.08411762456654016
1803.0,0.9663567012152325
1806.0,0.8924095858079149
1809.0,0.0466035630187375
1813.0,0.9017844871080886
1814.0,0.15751632646885724
1815.0,0.17813833461512926
1818.0,0.13901016846109168
1819.0,0.25624451078412386
1825.0,0.9778573318818912
1826.0,0.4974628508619592
1827.0,0.8126498233802328
1831.0,0.7283182803071633
1834.0,0.5714545097191742
1836.0,0.09572696382093279
1845.0,0.34429116685451455
1850.0,0.16817767549719662
1851.0,0.04848296157096741
1852.0,0.37000757126367423
1855.0,0.23048225530964314
1856.0,0.18584777421549528
1858.0,0.12040640710662288
1859.0,0.10777610701153721
1871.0,0.033820420128497036
1873.0,0.19744687467234853
1875.0,0.17511857148254742
1880.0,0.059221069463720216
1884.0,0.8904922301743337
1886.0,0.45757836671620483
1887.0,0.10139138939812697
1890.0,0.015616157072773102
1891.0,0.3911908473390572
1893.0,0.22856958507700714
1895.0,0.026648458629813025
1900.0,0.4123312574140635
1903.0,0.2027085422600006
1905.0,0.16924507097140276
1909.0,0.013258834596432591
1911.0,0.2592767098801757
1912.0,0.07682743963533864
1915.0,0.8247045698630852
1919.0,0.61778436086662
1925.0,0.02314979751645398
1927.0,0.3891606324137628
1930.0,0.10250400605784991
1931.0,0.8199375044288519
1933.0,0.011580692932081919
1935.0,0.08223661519433988
1939.0,0.8050534721931815
1942.0,0.9060172913152903
1950.0,0.12719505828981373
1951.0,0.030033963252254818
1952.0,0.08627237230907168
1953.0,0.4508088591246836
1955.0,0.805400893560046
1958.0,0.1794783297149712
1959.0,0.5188943212427056
1961.0,0.3705852102024673
1962.0,0.2807957361953136
1967.0,0.15225009053369404
1968.0,0.4439335254194428
1969.0,0.0444456524668082
1970.0,0.22912430566470807
1973.0,0.1616517849336093
1975.0,0.3172571845502948
1976.0,0.2873213669264325
1980.0,0.07841947250235683
1987.0,0.29468516950492407
1988.0,0.10328395470701655
1990.0,0.6915346002052151
1992.0,0.01638277889291522
1995.0,0.16105739644737185
1996.0,0.1497755015674172
1997.0,0.7048800933521984
1999.0,0.9734158837165232
2000.0,0.034718684031304056
2001.0,0.3112419743408352
2002.0,0.5024893552257885
2003.0,0.1743865630264196
2004.0,0.3132111155016083
2008.0,0.19161361105102018
2010.0,0.011495017314989364
2015.0,0.11133556039903592
2020.0,0.29236264329512845
2023.0,0.03668223603295856
2025.0,0.22472019025116327
2027.0,0.880370139164266
2028.0,0.26828622630301274
2029.0,0.7670321600356025
2030.0,0.07348384355775478
2031.0,0.7656591323987136
2032.0,0.11290278415716355
2041.0,0.22167116350790286
2046.0,0.10519327722117297
2055.0,0.21082107169453237
2056.0,0.09536382826931442
2057.0,0.4193499168219317
2058.0,0.1937292212356799
2059.0,0.020335341336240226
2060.0,0.5523879754388966
2062.0,0.2762984966359611
2064.0,0.14892867830892856
2065.0,0.9072217756302271
2066.0,0.18285115720970518
2071.0,0.1120610852600505
2072.0,0.18943749025712622
2078.0,0.21667599478908528
2079.0,0.9047823159281847
2085.0,0.7802773065099062
2086.0,0.1684168953335126
2087.0,0.8500864023494352
2089.0,0.13653478369811878
2092.0,0.20623002454314582
2093.0,0.06261753229800275
2094.0,0.38727495724079664
2096.0,0.10431750671144438
2097.0,0.36678242405139777
2103.0,0.652574698568003
2104.0,0.15325342842342424
2108.0,0.7387443574069351
2111.0,0.5536335043213729
2112.0,0.09704362907055127
2113.0,0.1761857344394112
2117.0,0.20130980371375765
2119.0,0.17885469072393695
2120.0,0.1157590910185179
2121.0,0.08405453858045088
2122.0,0.8674716043998587
2123.0,0.03743717766690257
2124.0,0.5609068623546832
2126.0,0.011288966492113443
2130.0,0.11857983067487013
2131.0,0.23859341022287178
2134.0,0.9161139154228426
2138.0,0.3169501956007115
2139.0,0.1189283665104836
2142.0,0.5914242898964531
2143.0,0.20920108386943168
2144.0,0.7945612888920328
2148.0,0.25903738428051104
2149.0,0.7170764012145919
2150.0,0.3789970288636925
2154.0,0.14923382881699665
2155.0,0.17583511628910914
2158.0,0.3618129773707215
2164.0,0.027693196379857614
2165.0,0.20816398483123774
2166.0,0.18779417956065028
2169.0,0.362061510450629
2173.0,0.014436301290945372
2174.0,0.24512766012758047
2176.0,0.706730354132791
2181.0,0.22572935177779133
2182.0,0.04612332810918009
2183.0,0.3583223277935694
2186.0,0.0836757753152062
2187.0,0.2222128569056335
2188.0,0.09250209092492788
2189.0,0.5308135453226013
2193.0,0.3753036337809882
2195.0,0.3131364509485206
2198.0,0.22768633787787626
2201.0,0.1655020544313938
2206.0,0.12809091833822253
2208.0,0.39513702290934555
2209.0,0.12461136530902583
2211.0,0.37569687693601644
2212.0,0.03209435214442072
2214.0,0.6407704771929351
2215.0,0.33916926130273717
2217.0,0.08669659568020285
2219.0,0.24135136756367473
2223.0,0.21836723331744592
2224.0,0.8415039783536978
2225.0,0.08191893683714992
2227.0,0.17485815436264904
2228.0,0.10336076686726539
2230.0,0.27275824983197633
2231.0,0.32585586480831125
2232.0,0.179126654039633
2234.0,0.49803968010552735
2235.0,0.09391912976381825
2236.0,0.052325153366294834
2237.0,0.9118936700899656
2238.0,0.0798882710941211
2239.0,0.0773112080745918
2240.0,0.7445969434282262
2241.0,0.07012867229414695
2244.0,0.8385803507726951
2245.0,0.9850190892102669
2253.0,0.2689100599176961
2254.0,0.46520935404495267
2256.0,0.7406058424981294
2260.0,0.300018376568745
2263.0,0.13847923138404591
2265.0,0.22944653819498922
2266.0,0.23506044001083978
2267.0,0.1785502629232266
2268.0,0.1014540203044706
2271.0,0.5475113357762613
2274.0,0.28617168265016574
2275.0,0.019934783266669535
2279.0,0.24305417060378515
2280.0,0.45130722500823317
2281.0,0.2227889789842864
2284.0,0.19276347877208305
2287.0,0.3359212704072587
2290.0,0.13630563407736662
2291.0,0.12522307485791853
2297.0,0.3239309515365989
2299.0,0.7711093268998315
2300.0,0.1242752903421694
2303.0,0.19854542661707705
2307.0,0.7002968785767427
2309.0,0.8386240339191063
2311.0,0.03356409286013471
2312.0,0.15637092023353455
2315.0,0.08482307579719409
2317.0,0.3114411203139599
2318.0,0.22644722729027608
2322.0,0.49888171448822693
2323.0,0.27366173031598295
2325.0,0.722678362986282
2326.0,0.023563768514623884
2330.0,0.17479527768325825
2331.0,0.9886769463049795
2332.0,0.2603362232808873
2335.0,0.03479416931769856
2336.0,0.790140244063843
2337.0,0.25574315272912546
2340.0,0.14009082284884739
2342.0,0.3406468953911909
2344.0,0.396592280876245
2345.0,0.8053074869158674
2348.0,0.2263261143948934
2351.0,0.9474420927763563
2355.0,0.005999853368424519
2358.0,0.1415193539211018
2360.0,0.14084435485357444
2361.0,0.790379492290164
2364.0,0.06104709895393541
2365.0,0.33895469234545933
2368.0,0.0799625047281633
2373.0,0.029227746114136508
2374.0,0.03572958867877545
2379.0,0.2344360835692845
2381.0,0.11270882704908908
2382.0,0.7930997817556669
2383.0,0.4033905093773202
2384.0,0.10425198696790028
2385.0,0.16737706373904396
