id,predicted_lgbm
451.0,0.07020940936079736
453.0,0.012053203783717804
457.0,0.8156061875093974
460.0,0.3732120379368031
462.0,0.09146137249395986
463.0,0.7996255494315059
464.0,0.01837982645208644
467.0,0.06043932025300407
468.0,0.29626069472586175
471.0,0.3831839009311282
475.0,0.009334185669326435
477.0,0.59304000746147
478.0,0.15794355818728475
479.0,0.15056556258496656
482.0,0.20039978250221557
485.0,0.008316423796325401
488.0,0.749383176671318
494.0,0.6081061040133676
495.0,0.5283920084857175
496.0,0.13876194332610822
497.0,0.42672963103491307
498.0,0.012100829548313166
500.0,0.5010656599487284
501.0,0.013554305078042731
505.0,0.055859091871928675
510.0,0.039748874591583126
512.0,0.4481632491613816
513.0,0.9209586235152248
515.0,0.5847198265995359
516.0,0.009795801471655678
517.0,0.07918728193401091
518.0,0.28627201170234695
519.0,0.01799425493965589
521.0,0.16896903059014115
522.0,0.13423025351262136
524.0,0.19181825853550663
528.0,0.12010113746291545
529.0,0.9619978914621616
533.0,0.07162919899592068
535.0,0.06753104255009634
536.0,0.24092964552074717
537.0,0.1410434306562308
538.0,0.06055847167244968
539.0,0.15716483996555486
549.0,0.849674068206588
550.0,0.1667999908741469
551.0,0.04137067347510525
552.0,0.8314413040660164
560.0,0.02989051898599924
562.0,0.13636567188787999
564.0,0.1683846677027784
565.0,0.2612920702768966
567.0,0.9420386453883735
568.0,0.09898440341758179
569.0,0.14990582347674428
570.0,0.010320522396585022
574.0,0.12776172679574896
576.0,0.7942404446042166
578.0,0.05041587679428362
579.0,0.08969956670542183
580.0,0.02937392114534209
585.0,0.025301626240721888
590.0,0.2195004479691029
594.0,0.18358000312640824
595.0,0.3473014808655434
597.0,0.22821828304486075
603.0,0.01602708293033605
604.0,0.11324411970397591
609.0,0.288642042293944
610.0,0.19021385262969812
611.0,0.22122685514658916
612.0,0.08368725794822833
614.0,0.8907940830066388
621.0,0.3292310205738182
622.0,0.8335730393489388
624.0,0.058897668053789876
633.0,0.9079613321141625
634.0,0.020340067983490112
635.0,0.21314772040780827
636.0,0.17734557150459504
637.0,0.34028739683951104
639.0,0.056470110355409275
643.0,0.039762793995848464
644.0,0.17274859038343418
645.0,0.7945231384610969
647.0,0.021326959296948122
651.0,0.15077745684534088
652.0,0.26862399435352863
653.0,0.19886754211419683
654.0,0.016458453018453917
658.0,0.016470249619712014
660.0,0.9076256474549566
662.0,0.049258498416425274
664.0,0.06312623377684036
665.0,0.48336734937528325
667.0,0.8918829431143259
669.0,0.09936922225793689
670.0,0.11452243995518933
673.0,0.16195919847062817
674.0,0.8516944131096351
676.0,0.8876746685907697
677.0,0.07952918117286913
679.0,0.032558376147391585
680.0,0.12131639715144289
681.0,0.05100108632475666
682.0,0.04112540602411037
684.0,0.6194985371582747
685.0,0.8871463164976987
687.0,0.06676396301132116
690.0,0.03920184636150242
693.0,0.033411579362307244
695.0,0.4559045001682918
696.0,0.027226235114094968
699.0,0.3649921587182156
700.0,0.8583708667477485
701.0,0.08398589493179719
703.0,0.2555961627408953
704.0,0.40539620198134707
705.0,0.06655145285688545
709.0,0.7510512027746459
710.0,0.9137030673636712
711.0,0.013631416714300116
713.0,0.5044118130382023
715.0,0.010951756565746108
717.0,0.09756251118651955
718.0,0.04460544131902968
721.0,0.09641051580667498
722.0,0.7566143974600021
724.0,0.05548694983782694
728.0,0.01124848016565547
731.0,0.08477585463759468
734.0,0.21103508497488085
737.0,0.1592048947692661
738.0,0.23517733122084752
739.0,0.4306334428530273
740.0,0.3639380530656185
741.0,0.269581713118486
747.0,0.11657595187106885
755.0,0.10399036836570225
757.0,0.8427487749927344
759.0,0.22041251943866944
760.0,0.1312966591966962
761.0,0.048123496371039964
765.0,0.9578608758005018
766.0,0.08523974634258945
767.0,0.9242525698221281
768.0,0.010929863158465308
769.0,0.12894116623567864
770.0,0.06626841861704051
771.0,0.00988978986527151
772.0,0.9178737019139357
775.0,0.01133808561967901
776.0,0.03835644631532057
777.0,0.4721896683372007
780.0,0.008321789515398557
782.0,0.47265054827420977
783.0,0.029557311842253776
785.0,0.04192592583758806
789.0,0.4452302367065765
790.0,0.1069862519636126
793.0,0.038947467009797086
794.0,0.8802248335029828
796.0,0.009112254861251107
797.0,0.027650633337868102
798.0,0.4600376924021752
799.0,0.873223449942816
800.0,0.17795816740322384
804.0,0.05019187358548024
808.0,0.4113893282812703
809.0,0.27914987527684093
811.0,0.052227643446159704
812.0,0.046083731607076246
814.0,0.7060640215280478
816.0,0.10195298842655097
818.0,0.9309249436321088
820.0,0.2867171163279159
821.0,0.2754140650285942
822.0,0.09736969395566393
829.0,0.1503359529884299
832.0,0.030382971068251014
834.0,0.18451964930107953
838.0,0.948647110550389
840.0,0.030205468221927736
842.0,0.05591734818463584
843.0,0.6428160043050382
844.0,0.3397078221878688
846.0,0.8285514915745851
847.0,0.7968622317033799
850.0,0.15142169258804433
851.0,0.014834059541010252
853.0,0.7833816191532359
854.0,0.020225493810968092
855.0,0.0542661403436765
857.0,0.38558292848516046
860.0,0.11426115354601782
862.0,0.13790918703127733
863.0,0.012726041604586031
866.0,0.011669537577684684
867.0,0.29615737985695967
870.0,0.5330792295714649
871.0,0.031837812155359205
873.0,0.49425369842795575
876.0,0.13001393181220078
878.0,0.374940094703179
883.0,0.10022568682418795
884.0,0.6730615958122746
887.0,0.05378573532082088
888.0,0.6631547250730094
891.0,0.0812026404819059
893.0,0.10986542000668258
895.0,0.9566182251917813
897.0,0.058156078046091735
900.0,0.2653835996508357
904.0,0.3115211036279635
905.0,0.01866833590091057
908.0,0.05760032142184484
913.0,0.14358216633506063
914.0,0.038230751193910555
920.0,0.9498551412773939
921.0,0.030503827002299172
924.0,0.06634575618308745
925.0,0.0847646841240016
927.0,0.05148051727357674
931.0,0.607222183058656
936.0,0.05826390862806963
937.0,0.11215572782534186
939.0,0.38421980979742476
943.0,0.6379834449941307
945.0,0.20635261878057956
947.0,0.16566593888436804
948.0,0.13204591619123052
949.0,0.054658352524125535
950.0,0.8449548528148221
951.0,0.41780856390834215
952.0,0.058375563567468945
954.0,0.004376467349184934
957.0,0.7272784412810246
963.0,0.26653408799730455
966.0,0.013619000730999349
967.0,0.12789086740490913
971.0,0.6199863155118336
973.0,0.5942783584154876
975.0,0.005107674660432095
977.0,0.30511191476623034
980.0,0.13907252003248957
983.0,0.3627847156186102
987.0,0.8996655963224859
988.0,0.7671536700846382
991.0,0.02681707342460076
993.0,0.01813002608930663
994.0,0.5295969078235819
995.0,0.16718532369820902
997.0,0.6553876776921069
998.0,0.6352787328968167
999.0,0.6709221473398729
1001.0,0.9489879336148318
1002.0,0.08404166693419139
1005.0,0.8814972405090333
1008.0,0.06889087302983599
1009.0,0.047019378033171015
1011.0,0.010583931644790613
1014.0,0.1741055957233267
1015.0,0.7503485252362181
1016.0,0.22863554046575504
1017.0,0.2648408140373691
1018.0,0.1744759959552858
1021.0,0.09200242944443543
1032.0,0.09534788757064776
1035.0,0.10753293718021029
1036.0,0.11551273966170246
1037.0,0.33652527917092545
1038.0,0.6182811724632166
1039.0,0.6634058061441119
1040.0,0.013566571837691091
1041.0,0.10563380332323566
1043.0,0.19406636761457793
1044.0,0.024616018722456116
1049.0,0.038719383618880776
1050.0,0.01085212566190345
1055.0,0.9398355535407075
1056.0,0.09690098865673462
1058.0,0.15732662903164688
1060.0,0.07613895289786232
1064.0,0.19969343796482897
1066.0,0.5063492927152616
1067.0,0.08606945298073124
1068.0,0.9266268277277
1071.0,0.09895258949130786
1074.0,0.19055266353538797
1077.0,0.007130672828739523
1078.0,0.4004340829206093
1079.0,0.03604810807931017
1080.0,0.15863342631712704
1087.0,0.3538902554901343
1090.0,0.40409773602490695
1095.0,0.1517798421262568
1098.0,0.07113878601090982
1099.0,0.07921380844700117
1100.0,0.7928188579455497
1102.0,0.49219838281388184
1103.0,0.930763854428029
1104.0,0.22881165932619194
1107.0,0.13925267418353676
1109.0,0.9108898213968555
1112.0,0.12583847476015197
1113.0,0.008000321863949158
1115.0,0.011215836402243823
1117.0,0.7772778409892092
1118.0,0.3055110540653201
1121.0,0.03161118680104152
1122.0,0.010088816142221195
1123.0,0.2511591830498969
1126.0,0.12257236662683313
1129.0,0.587873633382208
1134.0,0.0709623997821018
1138.0,0.20303122133836188
1142.0,0.10764147697559191
1143.0,0.15043033091378713
1144.0,0.3306903249379626
1147.0,0.13478035009083447
1148.0,0.07699839792812281
1150.0,0.33858383827264105
1152.0,0.1632196985634437
1153.0,0.18594804189889558
1155.0,0.9011431775072252
1156.0,0.16953142684464034
1160.0,0.026534499078368374
1161.0,0.028989586575420938
1162.0,0.7325240712989203
1163.0,0.008040735747449427
1164.0,0.13267468071673658
1165.0,0.038751627051609526
1166.0,0.08391796726674144
1167.0,0.28395485151662525
1168.0,0.012176740884453377
1169.0,0.05449972791090108
1172.0,0.05257265177673692
1178.0,0.23630767246135548
1179.0,0.1267901617144856
1182.0,0.13654744763042728
1184.0,0.1240892325298703
1185.0,0.16993987787242032
1186.0,0.15644525165370238
1191.0,0.06083516110094798
1193.0,0.09082317407025478
1198.0,0.012674345157882152
1199.0,0.3119891325159659
1200.0,0.8289333009647806
1201.0,0.1386257888107576
1202.0,0.06628418114884257
1205.0,0.24688849231113844
1210.0,0.7734559207416711
1211.0,0.7088755996808924
1218.0,0.21102563332479812
1220.0,0.07905500031257151
1224.0,0.018199312546541994
1225.0,0.023110952567128706
1226.0,0.7215118670815206
1229.0,0.053331054535669144
1233.0,0.2249735777868811
1238.0,0.043921377671306154
1240.0,0.13338072109499982
1241.0,0.8390485467656885
1245.0,0.1029302921154821
1250.0,0.8456892893811513
1252.0,0.5076262098221276
1255.0,0.6365526491283806
1265.0,0.7439598378986987
1266.0,0.20726202201973892
1269.0,0.07033314135802143
1271.0,0.21298375852296705
1277.0,0.9232466737283955
1283.0,0.9435827974467362
1289.0,0.8588802679769819
1290.0,0.49354141908044424
1292.0,0.5882231399409767
1295.0,0.31497331073677176
1297.0,0.050854627177610114
1300.0,0.5884127434412305
1303.0,0.3060169822873831
1306.0,0.2697764532849943
1307.0,0.01041924502338389
1310.0,0.14613264688606292
1311.0,0.01386363451343746
1313.0,0.0782302796953339
1315.0,0.0640388469399969
1318.0,0.008400615094210088
1319.0,0.2800023656694202
1320.0,0.044304489086402464
1321.0,0.14345673627452102
1324.0,0.03915714579791839
1326.0,0.7610102530701466
1328.0,0.13503963667164037
1335.0,0.00911801052638951
1336.0,0.18263061293721466
1338.0,0.27047055618728527
1341.0,0.270472668281278
1345.0,0.07818716606028918
1346.0,0.18784398320217838
1347.0,0.8399209918737076
1348.0,0.9524434255943324
1352.0,0.007242942554104721
1354.0,0.11770956288578525
1355.0,0.18199087944937717
1356.0,0.7118810984247446
1360.0,0.2531216190371305
1361.0,0.012619265311026383
1363.0,0.5887648867573292
1370.0,0.20006598914168258
1371.0,0.04472038578092166
1374.0,0.31879531231506175
1379.0,0.2790625086556581
1382.0,0.03411742211215077
1383.0,0.15166091077932373
1389.0,0.1286107305179819
1390.0,0.9729929925109231
1392.0,0.388729969266774
1394.0,0.10758028535469653
1396.0,0.17323187398251033
1398.0,0.13800815996943483
1400.0,0.023406117743210466
1401.0,0.323570783493678
1402.0,0.1244132447146397
1405.0,0.8461307630595167
1408.0,0.01174344259470791
1409.0,0.47438389176119883
1410.0,0.010977147624530906
1411.0,0.5205464162622508
1412.0,0.5584192369435577
1415.0,0.06329584300944747
1416.0,0.03999513497503701
1417.0,0.01783182846271887
1421.0,0.04568118466170302
1423.0,0.08195629255447781
1424.0,0.055267736490134604
1426.0,0.2319350815283307
1427.0,0.7890402981224001
1428.0,0.05495185584059523
1429.0,0.9595791714216777
1431.0,0.13156764360838213
1435.0,0.07288642480878492
1436.0,0.0862433575588408
1437.0,0.5972765379697832
1439.0,0.054774817321800194
1442.0,0.029521847438388316
1444.0,0.09948692279889114
1446.0,0.19534700172551306
1447.0,0.39796504075900707
1449.0,0.07312286171808632
1452.0,0.9281685654565239
1456.0,0.11957703584026316
1460.0,0.8469748759380082
1461.0,0.025442848855603818
1462.0,0.1606809295173944
1463.0,0.5447427752980252
1464.0,0.8012577428072781
1465.0,0.15672247673786063
1466.0,0.8792785719553806
1467.0,0.1294579776178931
1468.0,0.5010454768056325
1470.0,0.8306703722500912
1471.0,0.04481577013876626
1476.0,0.4442617124915727
1477.0,0.03703937594414409
1478.0,0.003971807557137407
1479.0,0.36411554202221075
1481.0,0.1992669934677809
1485.0,0.6414427077807532
1486.0,0.008681552519840626
1487.0,0.06257918192013104
1491.0,0.8226558484451242
1493.0,0.1820039338830983
1494.0,0.09858343369337151
1495.0,0.04603791267995344
1496.0,0.28742899781190623
1497.0,0.0766921227203948
1498.0,0.049405026501485864
1503.0,0.17576075057210017
1507.0,0.31105880015485854
1508.0,0.021830402241641674
1509.0,0.20871551975557134
1513.0,0.17596312910892528
1515.0,0.02753016196151906
1516.0,0.06374638804368905
1517.0,0.9658710809207407
1518.0,0.11248235688655875
1520.0,0.6501067188213935
1521.0,0.05652001257496263
1522.0,0.8159083391362885
1523.0,0.20230706216415703
1524.0,0.07254711724934614
1525.0,0.1905062977432616
1526.0,0.1971334015262203
1527.0,0.27196955848542187
1538.0,0.017224629890784063
1542.0,0.008221644420380921
1544.0,0.18548056112786732
1547.0,0.04089804828768299
1548.0,0.10717210343512426
1551.0,0.5209160703799451
1552.0,0.36804494464373105
1558.0,0.21519720239673648
1559.0,0.2335249798422352
1560.0,0.12765510037612815
1561.0,0.11678130017036568
1562.0,0.2884700497857339
1563.0,0.04468413234343678
1564.0,0.27115874748173824
1565.0,0.2666197015814767
1566.0,0.19263948839670098
1569.0,0.16532255928823172
1570.0,0.08732568772457831
1571.0,0.22938734902707217
1572.0,0.17035715439876975
1576.0,0.08890187970256187
1577.0,0.15731632393809963
1579.0,0.6618004803873109
1580.0,0.11473349373200321
1581.0,0.26653273483073453
1582.0,0.16362545462843023
1589.0,0.06485280485974855
1596.0,0.1620540864345932
1597.0,0.03063258119028588
1600.0,0.1379165332728219
1601.0,0.8606138034506721
1603.0,0.3754676281241525
1605.0,0.10910619935392046
1615.0,0.5774244181576348
1616.0,0.11102429954901698
1619.0,0.04628161858925043
1621.0,0.15997550073875874
1623.0,0.07192318440679708
1624.0,0.027937094641640743
1625.0,0.22285850282125896
1626.0,0.3722440921418979
1628.0,0.5770417729726757
1633.0,0.4313483005115527
1637.0,0.17160193920614636
1638.0,0.17185748688788827
1643.0,0.7220209082628131
1647.0,0.21063120323227588
1649.0,0.06344375158779866
1651.0,0.18328068559841826
1653.0,0.08058891396069377
1656.0,0.15502017723875008
1657.0,0.3907770213912902
1658.0,0.10627795102498368
1662.0,0.3596957040071287
1664.0,0.35976592069456736
1668.0,0.05229251260128878
1669.0,0.015366288902787354
1670.0,0.36251691353720167
1672.0,0.05493416887800368
1675.0,0.7518917537522188
1677.0,0.1430521769459672
1678.0,0.11127849937349295
1683.0,0.3076072372252162
1684.0,0.060248622920701496
1690.0,0.7853246390855121
1698.0,0.1888641937267292
1701.0,0.41448401951326147
1702.0,0.12915788613119564
1703.0,0.2221493637326894
1705.0,0.5508044036592609
1706.0,0.056475558635281274
1708.0,0.26278322858030356
1710.0,0.08197453250495575
1712.0,0.9190944908689896
1716.0,0.697947911015808
1718.0,0.02852272068322723
1719.0,0.00791743136126047
1721.0,0.19137145322494667
1722.0,0.2572471148876974
1724.0,0.14553448622013448
1726.0,0.25430423848700995
1729.0,0.4489220109780267
1731.0,0.04814160832444011
1732.0,0.32547512009321145
1734.0,0.0066797254186855394
1736.0,0.13160442730286084
1739.0,0.4096530655773732
1742.0,0.1337526041937119
1745.0,0.013664518236149873
1750.0,0.5015605534257617
1752.0,0.2347521243584341
1759.0,0.9583238870076541
1760.0,0.03741308654042744
1761.0,0.08448602538917568
1762.0,0.06111257418482679
1763.0,0.046627613115090276
1766.0,0.8127864766323999
1767.0,0.20312848585693627
1768.0,0.035238508288737265
1769.0,0.12822102902922752
1770.0,0.04684986010569281
1772.0,0.07163519753777614
1774.0,0.9237267259531826
1780.0,0.015567694084603817
1781.0,0.6859340649026756
1789.0,0.018151536404069607
1791.0,0.017741436823443296
1796.0,0.22654441836045253
1797.0,0.4425875895033186
1798.0,0.035182879815895546
1803.0,0.9301630824323585
1806.0,0.7889074101039935
1809.0,0.051010208054956006
1813.0,0.8615284467960767
1814.0,0.07470939967859164
1815.0,0.060041810258636995
1818.0,0.0756840322000074
1819.0,0.24899465772289503
1825.0,0.9369020344641936
1826.0,0.3362792304531424
1827.0,0.8191411519295236
1831.0,0.6076211532315884
1834.0,0.4912086195957494
1836.0,0.10977851352576197
1845.0,0.2910754199492687
1850.0,0.05045881706547543
1851.0,0.02746437596552241
1852.0,0.231820576078169
1855.0,0.1990097874964618
1856.0,0.07060838237101494
1858.0,0.08416269240925371
1859.0,0.040416040268273695
1871.0,0.019686436138064676
1873.0,0.23025263391871928
1875.0,0.10986528849299965
1880.0,0.017675213524781828
1884.0,0.8593385164838976
1886.0,0.4357100424318358
1887.0,0.04240241544795326
1890.0,0.00754418236559321
1891.0,0.2766584333097801
1893.0,0.14475029047785673
1895.0,0.026785242571323326
1900.0,0.37135999880325415
1903.0,0.10250602816602786
1905.0,0.07104988143276562
1909.0,0.007945603978045335
1911.0,0.18968856504846926
1912.0,0.03501165870602614
1915.0,0.6418570254038334
1919.0,0.513302652427247
1925.0,0.05633101592714085
1927.0,0.23374450489077536
1930.0,0.04859268551127854
1931.0,0.8587912600827237
1933.0,0.007169956365660368
1935.0,0.05304217564177066
1939.0,0.6672816470971342
1942.0,0.876846829864195
1950.0,0.10431793708882155
1951.0,0.011083182340577579
1952.0,0.03750059342640852
1953.0,0.5547032510318888
1955.0,0.7460880098219248
1958.0,0.13079925108101867
1959.0,0.3713077972534748
1961.0,0.21696680596819215
1962.0,0.23066001606281747
1967.0,0.09692898460392496
1968.0,0.5330441930466023
1969.0,0.01894013803692615
1970.0,0.14986531131333716
1973.0,0.07959264536281062
1975.0,0.17474951235909225
1976.0,0.24521185228302134
1980.0,0.07036459928099978
1987.0,0.16391635381036274
1988.0,0.07839925573019937
1990.0,0.5975769071357363
1992.0,0.012463036330591367
1995.0,0.036279219608896615
1996.0,0.14822017079272326
1997.0,0.6872652946656885
1999.0,0.9052988840695647
2000.0,0.019114023053038165
2001.0,0.14830097108992168
2002.0,0.3693677111050321
2003.0,0.07677415641664079
2004.0,0.21158986551488682
2008.0,0.1944743585736784
2010.0,0.004459416212000394
2015.0,0.05161411430867922
2020.0,0.1023547301906661
2023.0,0.02500605688050542
2025.0,0.16341607617968265
2027.0,0.7554559389274008
2028.0,0.24450465137103206
2029.0,0.644870939073567
2030.0,0.07862131126044113
2031.0,0.49575254645557304
2032.0,0.11481494256205424
2041.0,0.1261910973951258
2046.0,0.04591261018195912
2055.0,0.14725041054984556
2056.0,0.031465831608842795
2057.0,0.2541263499585879
2058.0,0.190645460902299
2059.0,0.010773777610543878
2060.0,0.4544808169437382
2062.0,0.1891574722953931
2064.0,0.16093745825230907
2065.0,0.8529748367890482
2066.0,0.1956421163306437
2071.0,0.10255946034483664
2072.0,0.17619693731369207
2078.0,0.06108547146508179
2079.0,0.8230629194173239
2085.0,0.6222820921705251
2086.0,0.07777547853869443
2087.0,0.8411786846157163
2089.0,0.053784215591315535
2092.0,0.5190406950904444
2093.0,0.047091342058447096
2094.0,0.11938118749264563
2096.0,0.12038756339126555
2097.0,0.33658371396007947
2103.0,0.6124555616452837
2104.0,0.09784371052724147
2108.0,0.6952053924791612
2111.0,0.3312021179767485
2112.0,0.03379220711172527
2113.0,0.06978145274129738
2117.0,0.12660581608267282
2119.0,0.09268949676012551
2120.0,0.059980535279806645
2121.0,0.14947040557686442
2122.0,0.8799338731618896
2123.0,0.02422645039358004
2124.0,0.4592817372971383
2126.0,0.008806285880305263
2130.0,0.055368335487077515
2131.0,0.05419238766907123
2134.0,0.8050821258244749
2138.0,0.24953791310897128
2139.0,0.09848481374891098
2142.0,0.5244850436495964
2143.0,0.08585254299155086
2144.0,0.8057864366942163
2148.0,0.2675310317081567
2149.0,0.6332889363846053
2150.0,0.29177676488819027
2154.0,0.18453584020847666
2155.0,0.13299368674330864
2158.0,0.30294289997135837
2164.0,0.026499470623052995
2165.0,0.17619238439709364
2166.0,0.08925395187787209
2169.0,0.2149545029266866
2173.0,0.010447162603839301
2174.0,0.05315062934616803
2176.0,0.6899533685251646
2181.0,0.21385065875268477
2182.0,0.03077122855994212
2183.0,0.2923674076365648
2186.0,0.03270300782766186
2187.0,0.1403739060587285
2188.0,0.10047285387800182
2189.0,0.45742856797134174
2193.0,0.2469071314112493
2195.0,0.11430467233450811
2198.0,0.18485311755163417
2201.0,0.15407440458758181
2206.0,0.20626580201012273
2208.0,0.37451050733529495
2209.0,0.1160512532270004
2211.0,0.3148743823125028
2212.0,0.037423247041822955
2214.0,0.48450953123616897
2215.0,0.18669184673176117
2217.0,0.04484156961817785
2219.0,0.3179933518852896
2223.0,0.16831539901202236
2224.0,0.835351873187027
2225.0,0.036171536485862146
2227.0,0.07451738063265222
2228.0,0.16119487614937342
2230.0,0.1393679831383752
2231.0,0.39924761784197627
2232.0,0.11968017252508029
2234.0,0.534081626054322
2235.0,0.028797150295226726
2236.0,0.04545760209697232
2237.0,0.8408702043140197
2238.0,0.04874658584242876
2239.0,0.03506659498741943
2240.0,0.6103040644341994
2241.0,0.04304509957676913
2244.0,0.729305199263875
2245.0,0.9631635971153762
2253.0,0.1838384376962561
2254.0,0.3626488201551142
2256.0,0.6430445969618793
2260.0,0.15417626499676831
2263.0,0.06230455871946591
2265.0,0.11193737458944182
2266.0,0.1354624897047448
2267.0,0.10710766169555119
2268.0,0.05028862125364544
2271.0,0.5264211386443691
2274.0,0.2891936244205237
2275.0,0.023074183914029527
2279.0,0.3173917820714572
2280.0,0.38598611675418953
2281.0,0.06486657475842397
2284.0,0.07751769645660182
2287.0,0.2906098534829807
2290.0,0.15193620651081755
2291.0,0.05939825264812915
2297.0,0.35114241395087314
2299.0,0.6288349798998355
2300.0,0.07944125516100513
2303.0,0.1311870075209383
2307.0,0.6402188049385787
2309.0,0.7583267250882695
2311.0,0.015291230413415928
2312.0,0.06471316064341247
2315.0,0.11538134972768002
2317.0,0.2668137271664461
2318.0,0.24419194543376246
2322.0,0.4599164279868786
2323.0,0.13307428254704606
2325.0,0.7418154713433838
2326.0,0.012047401729641265
2330.0,0.052339870560024676
2331.0,0.9686263282962495
2332.0,0.22962285116059522
2335.0,0.011894709136033787
2336.0,0.657567513460339
2337.0,0.14779903634743202
2340.0,0.06825521203566508
2342.0,0.28494547175328894
2344.0,0.1783812489950591
2345.0,0.8162547137289217
2348.0,0.1508499107047024
2351.0,0.83558902588175
2355.0,0.005240054653971772
2358.0,0.059713762716731955
2360.0,0.055319660503507805
2361.0,0.7232141351102074
2364.0,0.046879238526511026
2365.0,0.38023087062639604
2368.0,0.04332420717856605
2373.0,0.011980319039855398
2374.0,0.012897176916717115
2379.0,0.22422544106576492
2381.0,0.05848677267916767
2382.0,0.5805430213598275
2383.0,0.26894015659768267
