id,predicted_logreg
229.0,0.12846047447069206
230.0,0.10984888492042136
235.0,0.0672189312075255
236.0,0.31550018390491746
238.0,0.1475870718671136
239.0,0.5024584840073152
241.0,0.32876693158808035
242.0,0.7582227048884405
244.0,0.08759917839128088
245.0,0.30064860339354754
249.0,0.07979712050621833
251.0,0.210138982943689
253.0,0.12020868100285971
254.0,0.05004916714079506
255.0,0.16862671178897257
256.0,0.1154768815427056
261.0,0.16053505761161374
266.0,0.06573479478429622
267.0,0.051809833632322264
268.0,0.2358013239916553
271.0,0.5381603905830968
273.0,0.17141642188651857
274.0,0.08648561492641005
277.0,0.1571763810026391
279.0,0.0390092093347394
281.0,0.004667977901215389
284.0,0.2172958898703768
286.0,0.6351748180406066
294.0,0.19385401589551512
298.0,0.3217979414932744
300.0,0.17853743917483345
308.0,0.22870284175458602
313.0,0.10134296363473828
314.0,0.02871492527541192
317.0,0.4726409271172634
320.0,0.47881251096723176
321.0,0.12179054902574214
327.0,0.022807216027777848
329.0,0.29807946227161797
330.0,0.1935416790860753
337.0,0.0006238020095044675
339.0,0.1043561751007764
340.0,0.09631272502740178
343.0,0.10367327865718969
344.0,0.06118127194184061
345.0,0.043278148210419094
347.0,0.05105995314015933
351.0,0.08987357189416684
352.0,0.1505038355335977
355.0,0.07997481618212156
356.0,0.25058852662659287
357.0,0.08710471363925139
358.0,0.004573954803090448
366.0,0.10606938042955341
368.0,0.2638285736594394
372.0,0.12704982693607417
373.0,0.205269743475898
379.0,0.5009862644507334
381.0,0.08234597509893242
383.0,0.0964035557628022
390.0,0.5684753782757246
391.0,0.10579306695187156
394.0,0.09157527817316519
399.0,0.09793900257012152
403.0,0.23869856669516368
404.0,0.12106634817808734
406.0,0.037178098301839116
408.0,0.1064528937325766
409.0,0.07119890786780371
410.0,0.13051983196053193
411.0,0.06352492105127326
415.0,0.35624615883591715
417.0,0.04249229691653184
418.0,0.3473595988834393
422.0,0.2860491837176483
424.0,0.46988398004566584
426.0,0.9343297786418764
428.0,0.026708303353369545
431.0,0.15541107733936038
432.0,0.07161995528426864
433.0,0.4879399218349025
435.0,0.6468542953712582
436.0,0.5127101574394272
438.0,0.2582170213589478
440.0,0.0008750882248370896
441.0,0.7221756569228934
442.0,0.3076820769024433
443.0,0.06446575923671251
444.0,0.2480834699912481
447.0,0.1201820585186838
451.0,0.13425577265758973
453.0,0.0011154814964916039
457.0,0.7322321396549478
460.0,0.49629472314728773
462.0,0.12073190183328589
463.0,0.7523773875309785
464.0,0.008582049997979697
467.0,0.17834889819236996
468.0,0.10946354990269996
471.0,0.21231783962860576
475.0,0.00127372908415115
477.0,0.27089008327065395
478.0,0.24854855372217016
479.0,0.1811593125454506
482.0,0.08968280656944667
485.0,0.003784588472430471
488.0,0.48265802072703357
494.0,0.5068038676333573
495.0,0.7797598901767719
496.0,0.08123593013561728
497.0,0.08405805111481751
498.0,0.00048442886349114574
500.0,0.06112318561001617
501.0,0.031957502590748414
505.0,0.060860983467249406
510.0,0.027422750133182478
512.0,0.376730456555503
513.0,0.8621552415301884
515.0,0.4972263089074926
516.0,0.0010720270375679005
517.0,0.14036150391773836
518.0,0.30163625248397935
519.0,0.062005153557432094
521.0,0.03896028031856322
522.0,0.11326968009360422
524.0,0.1607811651834875
528.0,0.14009770328976423
529.0,0.8772226940937603
533.0,0.12131094961091965
535.0,0.11388638829789553
536.0,0.11310056984136703
537.0,0.2457265073973438
538.0,0.06987307233859277
539.0,0.12095497472714362
549.0,0.3009535766290004
550.0,0.20410369654944485
551.0,0.2957821377189633
552.0,0.822865691503379
560.0,0.09096159325429207
562.0,0.06331966456208651
564.0,0.30723048447172757
565.0,0.1983668992853704
567.0,0.8460921645972973
568.0,0.07352688559022993
569.0,0.12061393327537236
570.0,0.0006231584935629571
574.0,0.0436992261066847
576.0,0.15881381197653602
578.0,0.0010513819445487945
579.0,0.2345533232847746
580.0,0.012831138606661937
585.0,0.003743630616412304
590.0,0.125418144573705
594.0,0.1297628717314825
595.0,0.10664478245285947
597.0,0.1398281243386461
603.0,0.0007760242243360056
604.0,0.022341804895214593
609.0,0.11528408289836706
610.0,0.11950667739476646
611.0,0.05142892561926297
612.0,0.11788671980135933
614.0,0.506055668589558
621.0,0.14795110727726815
622.0,0.45645568745765214
624.0,0.05573681040998643
633.0,0.6053427420343173
634.0,0.0031473110302273235
635.0,0.2329190148278316
636.0,0.08314227538236278
637.0,0.15687849572592183
639.0,0.10919324756521748
643.0,0.07181701225335091
644.0,0.13987311979859623
645.0,0.21529955782012178
647.0,0.05273582696199431
651.0,0.22427038752752018
652.0,0.12904391686808184
653.0,0.17027462091506612
654.0,0.014599375354925047
658.0,0.029600367491884497
660.0,0.8514716743928589
662.0,0.028238055202142013
664.0,0.05056000267407121
665.0,0.5665930804648114
667.0,0.6828041428892034
669.0,0.05870966577946386
670.0,0.1706912765650489
673.0,0.05342732525376761
674.0,0.5790486113857664
676.0,0.27208213228873623
677.0,0.10211007465455962
679.0,0.14426436461040235
680.0,0.08132849759313406
681.0,0.08366819310979673
682.0,0.057652464622444194
684.0,0.14939946111389377
685.0,0.4342562392451996
687.0,0.011806675334261081
690.0,0.1656813098943465
693.0,0.06912472979482968
695.0,0.3802161980932759
696.0,0.02439273454875206
699.0,0.24029464795114655
700.0,0.7916898826351184
701.0,0.05379137769228047
703.0,0.15081548384138213
704.0,0.11268688294762784
705.0,0.08646615570337703
709.0,0.2702474707485935
710.0,0.585851197682816
711.0,0.0012554847809891235
713.0,0.30934315297662385
715.0,0.0018554176631252126
717.0,0.0587093035746726
718.0,0.17846840047070686
721.0,0.0779379709806375
722.0,0.4813037079917981
724.0,0.04738270364048497
728.0,0.0010651508774051045
731.0,0.040334497462861274
734.0,0.043769527498777515
737.0,0.049403563175042034
738.0,0.1441963650790954
739.0,0.1913692525209821
740.0,0.45780306330534193
741.0,0.20911924082744476
747.0,0.19847334881053585
755.0,0.09176144603619761
757.0,0.7584836469528857
759.0,0.01407826719648296
760.0,0.1543888754477759
761.0,0.05186027321086914
765.0,0.9179835278089115
766.0,0.1269754828694861
767.0,0.7528724149984564
768.0,0.002208951798048196
769.0,0.12439851990747224
770.0,0.14736182104833095
771.0,0.0005490858706497238
772.0,0.5434569804649015
775.0,0.06823736539118473
776.0,0.041631062917083385
777.0,0.5038752018471012
780.0,0.0009372931339891038
782.0,0.20875577110125693
783.0,0.02986384922761346
785.0,0.04912790139069594
789.0,0.26083373458482434
790.0,0.0627809107012707
793.0,0.07042821833018116
794.0,0.6401159591943595
796.0,0.0012886611125412218
797.0,0.01455312446281684
798.0,0.5007141376991012
799.0,0.6461442916702426
800.0,0.13919814970936972
804.0,0.06553053283887418
808.0,0.09578975244971098
809.0,0.030751082864716964
811.0,0.049148120284012074
812.0,0.09248534661355241
814.0,0.8229984466297057
816.0,0.07341331221973646
818.0,0.8103742888218465
820.0,0.1401278220975771
821.0,0.2178508191205327
822.0,0.026303626262564404
829.0,0.16779763209601617
832.0,0.023684754701370374
834.0,0.1848957467941254
838.0,0.47476419414175597
840.0,0.1602161891255577
842.0,0.15091982575903407
843.0,0.6136912552764723
844.0,0.04943632706008134
846.0,0.3680862202030536
847.0,0.18201297945574074
850.0,0.04359762051331004
851.0,0.0014093312811866543
853.0,0.15921441469652048
854.0,0.003417530500787119
855.0,0.07778535868005912
857.0,0.12855166354022995
860.0,0.19139930663056978
862.0,0.16496756638620624
863.0,0.007228522092656741
866.0,0.051314315608934326
867.0,0.09291585182460531
870.0,0.20235786978316794
871.0,0.09151374853341823
873.0,0.1533087673787562
876.0,0.03757006818803034
878.0,0.5381535959819519
883.0,0.1848642265922255
884.0,0.48810198969683155
887.0,0.04143414075775362
888.0,0.138255342108727
891.0,0.06834759241833115
893.0,0.025350036684569772
895.0,0.7835062312350131
897.0,0.006149486726081516
900.0,0.32586709498870736
904.0,0.22119347151294097
905.0,0.029859953856173172
908.0,0.0536839624046806
913.0,0.04461533824506872
914.0,0.02380578138433052
920.0,0.9148800136609521
921.0,0.019081767955587307
924.0,0.1228093160600993
925.0,0.10763864561073999
927.0,0.02302558845775498
931.0,0.547865723731754
936.0,0.06296478715027318
937.0,0.06309625039666912
939.0,0.16070355290771665
943.0,0.037284166157343195
945.0,0.3112017803247293
947.0,0.14684758131378087
948.0,0.08538890701580078
949.0,0.04546841151800849
950.0,0.24090983861804455
951.0,0.09735089935854642
952.0,0.06267068119144702
954.0,0.002094224209439799
957.0,0.22390392676401547
963.0,0.2199824485530167
966.0,0.007235242111982913
967.0,0.24822139981404595
971.0,0.1980365023048523
973.0,0.5180148599304952
975.0,0.0050261928862691645
977.0,0.13437839344179564
980.0,0.0978572333122266
983.0,0.2237346504550175
987.0,0.7204869790486591
988.0,0.16957501112361603
991.0,0.010964429647579162
993.0,0.003682880665193093
994.0,0.48520573424310587
995.0,0.10872078530183087
997.0,0.721751432004154
998.0,0.18931892696563685
999.0,0.8465674603720579
1001.0,0.8577938779935923
1002.0,0.032305416968231034
1005.0,0.7164746249356825
1008.0,0.018228140685777428
1009.0,0.02774805036322375
1011.0,0.0012825050565095635
1014.0,0.13419613458982307
1015.0,0.36353618833439183
1016.0,0.11191807778761698
1017.0,0.12421899248494954
1018.0,0.2528765777908251
1021.0,0.13166456268914484
1032.0,0.03240581767536059
1035.0,0.1484409069381224
1036.0,0.2674999719838376
1037.0,0.18143114419759773
1038.0,0.5603591019303457
1039.0,0.2648985462891968
1040.0,0.030947717494009607
1041.0,0.12563319144281218
1043.0,0.3672295075471258
1044.0,0.0030339775228115508
1049.0,0.10849664180329352
1050.0,0.0006902220254521872
1055.0,0.4359974491745138
1056.0,0.027856743482410216
1058.0,0.13292586544940566
1060.0,0.1401843080663635
1064.0,0.17282570092359073
1066.0,0.6876881240625082
1067.0,0.07797390822239005
1068.0,0.7961255994152681
1071.0,0.06307295042876807
1074.0,0.0997174787589257
1077.0,0.0017882603735348778
1078.0,0.13534427410217853
1079.0,0.019747262655589348
1080.0,0.012197787331420027
1087.0,0.08975569100943466
1090.0,0.12224371624965137
1095.0,0.07540556711656675
1098.0,0.11417666642954116
1099.0,0.15087153899642497
1100.0,0.33963300834729826
1102.0,0.3091828209520809
1103.0,0.6432383559804304
1104.0,0.06556521120257629
1107.0,0.2148553053216675
1109.0,0.7758394647033233
1112.0,0.2109892578202887
1113.0,0.001797387620951285
1115.0,0.0010567910280981792
1117.0,0.2712992569677234
1118.0,0.10406643042226081
1121.0,0.08450171648489994
1122.0,0.0037071285751009778
1123.0,0.11738469651378425
1126.0,0.06613873198048492
1129.0,0.23588175933027902
1134.0,0.013781525181179177
1138.0,0.04897827687011703
1142.0,0.2575823977979699
1143.0,0.24247091845047059
1144.0,0.12374449544642059
1147.0,0.2987349531752731
1148.0,0.09080272219545199
1150.0,0.11990492518725308
1152.0,0.1635638774307726
1153.0,0.27479190811743853
1155.0,0.27147802463783116
1156.0,0.10049939037520404
1160.0,0.01774270957795053
1161.0,0.021880867863031037
1162.0,0.19928544638647555
1163.0,0.002331298381628289
1164.0,0.05508281188800766
1165.0,0.11594797031161393
1166.0,0.041077381539616556
1167.0,0.1446141158390419
1168.0,0.0012772366991165918
1169.0,0.031012420235248583
1172.0,0.2803776182466529
1178.0,0.3031230585695212
1179.0,0.05039745067039887
1182.0,0.13305979533200799
1184.0,0.21299596719963232
1185.0,0.10927732815339247
1186.0,0.06153854835072834
1191.0,0.07597888543797865
1193.0,0.11132373339419771
1198.0,0.002430886771869959
1199.0,0.09262830370739303
1200.0,0.36866440105169723
1201.0,0.06887165844786267
1202.0,0.16945593945337095
1205.0,0.0669731828255092
1210.0,0.6032359167396028
1211.0,0.8731821266707662
1218.0,0.3200791020357768
1220.0,0.0724297583434361
1224.0,0.0015071260760587382
1225.0,0.00675255603391946
1226.0,0.6865224976713895
1229.0,0.1520482275970193
1233.0,0.21822934471874963
1238.0,0.02642930471070522
1240.0,0.1824239395885188
1241.0,0.6577300722270558
1245.0,0.1776721277862964
1250.0,0.7873146172148741
1252.0,0.383583210278455
1255.0,0.8786668997441487
1265.0,0.3299505443662051
1266.0,0.08139582367552477
1269.0,0.04151918525470746
1271.0,0.23524948189389283
1277.0,0.7557046576619858
1283.0,0.8690884397176915
1289.0,0.3751916922769686
1290.0,0.6102975926899865
1292.0,0.7085925735595403
1295.0,0.10969557138838223
1297.0,0.008643833746065447
1300.0,0.8808507024636415
1303.0,0.12120391274651807
1306.0,0.05552999855893933
1307.0,0.07858716047244951
1310.0,0.12225892297558306
1311.0,0.001275812888653405
1313.0,0.06961505600838669
1315.0,0.08328290899436581
1318.0,0.0016938239818228512
1319.0,0.18768920738987124
1320.0,0.07446847357217948
1321.0,0.03533907250185945
1324.0,0.0016445457729121083
1326.0,0.3610401604450047
1328.0,0.11525659306786526
1335.0,0.0009552610487500994
1336.0,0.06940568126118438
1338.0,0.06923433375553843
1341.0,0.25574461724837194
1345.0,0.14281417397747556
1346.0,0.04268299822810406
1347.0,0.3869397557515264
1348.0,0.8196157172768824
1352.0,0.007382355427980523
1354.0,0.12425212029601125
1355.0,0.10152148169219921
1356.0,0.13457861632803902
1360.0,0.05254374990849205
1361.0,0.0017816365226598712
1363.0,0.44966114962163317
1370.0,0.08753948264154168
1371.0,0.016636366916835475
1374.0,0.11584423832078593
1379.0,0.12039504589937601
1382.0,0.017636512807436788
1383.0,0.15493663183942688
1389.0,0.1284977399511795
1390.0,0.8730704842422413
1392.0,0.43750988036363775
1394.0,0.08277586047089332
1396.0,0.07646517565857308
1398.0,0.2681357488982507
1400.0,0.00612846397410436
1401.0,0.35809604421331576
1402.0,0.05198528565425224
1405.0,0.6631505035107039
1408.0,0.000944877835839564
1409.0,0.353587045716397
1410.0,0.0018045712345152968
1411.0,0.1678488368301586
1412.0,0.4405287646542624
1415.0,0.04111930221255973
1416.0,0.03205144091725153
1417.0,0.003663682214884098
1421.0,0.3373283692732427
1423.0,0.020060624897858866
1424.0,0.08830279105383389
1426.0,0.0810446113059429
1427.0,0.3886780978504593
1428.0,0.05816635341729067
1429.0,0.8497334960676968
1431.0,0.04656754487792765
1435.0,0.14132995830383685
1436.0,0.09388434435860192
1437.0,0.13515800885293236
1439.0,0.09877501372662192
1442.0,0.06986775150554482
1444.0,0.14237986726232538
1446.0,0.2202658755445801
1447.0,0.17424874008437052
1449.0,0.0018201506309272147
1452.0,0.7636663142653914
1456.0,0.11779809036061469
1460.0,0.20738015025691875
1461.0,0.05122399298637323
1462.0,0.16275910795686632
1463.0,0.17907881452028251
1464.0,0.8457031285954606
1465.0,0.0507472262552401
1466.0,0.3332014261898769
1467.0,0.08982669770252492
1468.0,0.14458297998455646
1470.0,0.3549298692840982
1471.0,0.04219485096053669
1476.0,0.07939903464873913
1477.0,0.027574912014373842
1478.0,0.0005002778896813955
1479.0,0.41138298704381293
1481.0,0.18013224047343537
1485.0,0.18394636568007486
1486.0,0.001898614031181904
1487.0,0.21279572849228431
1491.0,0.6051126245936477
1493.0,0.13583267169044397
1494.0,0.12116495579091306
1495.0,0.0034723713114469808
1496.0,0.2953540058681082
1497.0,0.17988271263421982
1498.0,0.030071162170201376
1503.0,0.11923655629491943
1507.0,0.29882576858638843
1508.0,0.2094193120689237
1509.0,0.032950110927402465
1513.0,0.25523769652234646
1515.0,0.025631794724930643
1516.0,0.08219711484692625
1517.0,0.8688057586960174
1518.0,0.09446750357500343
1520.0,0.6665626098157251
1521.0,0.06364752096931109
1522.0,0.7343747323681749
1523.0,0.09839871357705919
1524.0,0.0030772448034155193
1525.0,0.14561187747546023
1526.0,0.05373145077958593
1527.0,0.4150269224025139
1538.0,0.0019095698596394923
1542.0,0.0006972538604803256
1544.0,0.06613611887344921
1547.0,0.08125659575050123
1548.0,0.08614758605399382
1551.0,0.26137867133179465
1552.0,0.08071947713770965
1558.0,0.06455865459982316
1559.0,0.145192915377025
1560.0,0.06360782011210833
1561.0,0.08427784241048893
1562.0,0.1623328569188401
1563.0,0.14189264782786812
1564.0,0.15583067580210094
1565.0,0.0914488568441661
1566.0,0.25194464724922083
1569.0,0.10851888939763055
1570.0,0.06710624428254969
1571.0,0.05070373302935521
1572.0,0.05851387216359341
1576.0,0.0031038106875320532
1577.0,0.03429984750779074
1579.0,0.594045101795377
1580.0,0.044721527284008626
1581.0,0.09884544345791733
1582.0,0.1660049208185322
1589.0,0.028942810313803063
1596.0,0.16587231606421213
1597.0,0.14737990902404852
1600.0,0.09891493135585824
1601.0,0.4325817976413086
1603.0,0.17948649646438697
1605.0,0.07343288162568086
1615.0,0.31507027125557036
1616.0,0.12390186075915023
1619.0,0.1466586093036973
1621.0,0.05576422861766567
1623.0,0.35566718938816194
1624.0,0.06871689624916134
1625.0,0.09956370704239235
1626.0,0.23811189720199852
1628.0,0.2904131663298339
1633.0,0.05492372514534687
1637.0,0.11388792783991562
1638.0,0.058988050683197644
1643.0,0.3474628398769757
1647.0,0.19733094869261547
1649.0,0.1313471010584747
1651.0,0.18442127243402084
1653.0,0.01175942908900612
1656.0,0.12036867330998768
1657.0,0.20209438740311894
1658.0,0.2382188570889684
1662.0,0.10559916357343482
1664.0,0.078407568011192
1668.0,0.09479342172970909
1669.0,0.0028316776896212844
1670.0,0.49983596065885466
1672.0,0.306217091879234
1675.0,0.6548524614931759
1677.0,0.08786930576922687
1678.0,0.129041792802414
1683.0,0.24226431603047646
1684.0,0.02745966257327865
1690.0,0.489605473325035
1698.0,0.18569989894019814
1701.0,0.6440889356060451
1702.0,0.13570569862149517
1703.0,0.08333164738772508
1705.0,0.17507933529767258
1706.0,0.16845334423767683
1708.0,0.13480056992449366
1710.0,0.17928160109871125
1712.0,0.4683485891501916
1716.0,0.08701358542807801
1718.0,0.01234603370573026
1719.0,0.002083546009069422
1721.0,0.07437273674558018
1722.0,0.2582668771562032
1724.0,0.14575086737963602
1726.0,0.028521105370712854
1729.0,0.23955642579487282
1731.0,0.12674862642925824
1732.0,0.173781001024298
1734.0,0.00787409760366445
1736.0,0.15631869738470525
1739.0,0.4375469851065958
1742.0,0.03951874125786583
1745.0,0.001378361560339294
1750.0,0.06602269432480633
1752.0,0.11497741803190425
1759.0,0.8453933946563399
1760.0,0.05905689293499476
1761.0,0.0855028249596285
1762.0,0.09749128062783652
1763.0,0.045038834419198225
1766.0,0.20724221353182892
1767.0,0.16053325272981045
1768.0,0.10173293796932814
1769.0,0.08015793571659642
1770.0,0.15773637546252156
1772.0,0.16414465129397213
1774.0,0.780178987995464
1780.0,0.10274199145547491
1781.0,0.17798771835682545
1789.0,0.024230645132264313
1791.0,0.049971842614395356
1796.0,0.12077225959714626
1797.0,0.25224578001907605
1798.0,0.04354057344914412
1803.0,0.8177573201353681
1806.0,0.9152988027838597
1809.0,0.16580802380817736
1813.0,0.3292319709398771
1814.0,0.09893702057691335
1815.0,0.034777994621941526
1818.0,0.10740517377443276
1819.0,0.23080233159251934
1825.0,0.834787292024238
1826.0,0.20065313079047375
1827.0,0.14116461680463138
1831.0,0.22392282107565878
1834.0,0.04585353585869589
1836.0,0.14282282268507226
1845.0,0.05619732933293276
1850.0,0.14270557294559397
1851.0,0.03860058262156872
1852.0,0.3450325872749852
1855.0,0.057307505549989944
1856.0,0.09167018255853418
1858.0,0.08703039115367554
1859.0,0.05541313546554456
1871.0,0.0027624561554303135
1873.0,0.08259708423004224
1875.0,0.051291482572016475
1880.0,0.003824028772326472
1884.0,0.47489944688975194
1886.0,0.16344624943885103
1887.0,0.009744894123945316
1890.0,0.004730733496678529
1891.0,0.09536656975125873
1893.0,0.32965843862346716
1895.0,0.08602457085160244
1900.0,0.10777368830090812
1903.0,0.012920041119038541
1905.0,0.1708771080491772
1909.0,0.0011535099300925913
1911.0,0.048945381072307885
1912.0,0.11329557978280846
1915.0,0.2287249829940317
1919.0,0.44140626985706627
1925.0,0.04382300403905188
1927.0,0.14091497127890926
1930.0,0.14918895896553072
1931.0,0.44173417091719913
1933.0,0.0018937200461480275
1935.0,0.18467790168427592
1939.0,0.8593877296527551
1942.0,0.36082120588582506
1950.0,0.19796480604407576
1951.0,0.0020876642836973394
1952.0,0.0823893847765608
1953.0,0.20101351096978373
1955.0,0.4083976499890111
1958.0,0.2526733160840506
1959.0,0.13822502934279393
1961.0,0.22073539081977692
1962.0,0.04241166721386524
1967.0,0.07398994183327934
1968.0,0.12816212827543308
1969.0,0.002931296280428233
1970.0,0.2313408346393541
1973.0,0.026135342648518575
1975.0,0.07588314311813489
1976.0,0.014409483481906698
1980.0,0.19209863686239564
1987.0,0.12000312239930808
1988.0,0.19826111601632396
1990.0,0.5684536205900975
1992.0,0.0019969459238196627
1995.0,0.103034328266464
1996.0,0.23087687232731405
1997.0,0.6380447530823958
1999.0,0.8280874871942524
2000.0,0.02344865723957071
2001.0,0.1070084642268497
2002.0,0.06375319223648418
2003.0,0.0473814893347497
2004.0,0.13208746656362208
2008.0,0.043731740674861685
2010.0,0.00046241334395643945
2015.0,0.11962181714640158
2020.0,0.15023235650124858
2023.0,0.12169103081686398
2025.0,0.19906470727744238
2027.0,0.22626214966239724
2028.0,0.13674871223498308
2029.0,0.7760368794035776
2030.0,0.14136673344435516
2031.0,0.7787373055996916
2032.0,0.06451091482225572
2041.0,0.19988213116437537
2046.0,0.19492624980876927
2055.0,0.04951497556102866
2056.0,0.03999120469950022
2057.0,0.13857056440395626
2058.0,0.18317117360350055
2059.0,0.0022118746573903687
2060.0,0.2575153832474583
2062.0,0.047763811654146476
2064.0,0.12147600003362416
2065.0,0.5643023413318282
2066.0,0.10274742158171132
2071.0,0.02355343235474601
2072.0,0.1548971711123953
2078.0,0.056977231840313836
2079.0,0.5137300322732519
2085.0,0.8822825442294677
2086.0,0.1568652846391604
2087.0,0.5243960106433013
2089.0,0.059008219294287255
2092.0,0.20509545980857108
2093.0,0.03836833217893257
2094.0,0.17303388743011563
2096.0,0.10414675608890177
2097.0,0.361767404192371
2103.0,0.09256309129235468
2104.0,0.027268848360188322
2108.0,0.6346709312786076
2111.0,0.1664410348432837
2112.0,0.02066291302679337
2113.0,0.05039261046329256
2117.0,0.24485699690000393
2119.0,0.033263666648861996
2120.0,0.10444714346871649
2121.0,0.036620719098645414
2122.0,0.31241397482338107
2123.0,0.006656405386633756
2124.0,0.16616216991645938
2126.0,0.0035685051983697195
2130.0,0.016151348100524765
2131.0,0.05104223759815288
2134.0,0.28601437923403744
2138.0,0.17258640998573954
2139.0,0.046164711557620086
2142.0,0.2284698677471502
2143.0,0.08754971329781053
2144.0,0.1016756222781727
2148.0,0.06344232149787948
2149.0,0.5983987258104894
2150.0,0.19447398627244689
2154.0,0.04969756388058184
2155.0,0.061692009320438564
2158.0,0.3404712037284252
2164.0,0.01412644235924997
2165.0,0.12488611437043898
2166.0,0.1584321747465051
2169.0,0.09371639365799617
2173.0,0.0013917259766918649
2174.0,0.11504247423120563
2176.0,0.3457250226110747
2181.0,0.15947230883102492
2182.0,0.055575817811476316
2183.0,0.18642494322409792
2186.0,0.03858765719577005
2187.0,0.09670528396962624
2188.0,0.07335602737564025
2189.0,0.28303977867367774
2193.0,0.09680744671108002
2195.0,0.10307925883737945
2198.0,0.19790994869944536
2201.0,0.031136325483003827
2206.0,0.06891118252014662
2208.0,0.3929135985704957
2209.0,0.04988766944277763
2211.0,0.08166722887617713
2212.0,0.01620580688719624
2214.0,0.22278105246174845
2215.0,0.041289650575746406
2217.0,0.15705706063212463
2219.0,0.09217476300630777
2223.0,0.13468839298735738
2224.0,0.8310564630870976
2225.0,0.15035217813643711
2227.0,0.05160419455352257
2228.0,0.05616375859559581
2230.0,0.2145850920344489
2231.0,0.08694852238866628
2232.0,0.1373133779406975
2234.0,0.2978853066138426
2235.0,0.0022307599444720463
2236.0,0.13081948823536982
2237.0,0.31615628678724655
2238.0,0.1178844647650922
2239.0,0.04622519303811985
2240.0,0.7534610029831896
2241.0,0.01113352425115243
2244.0,0.36126656829258924
2245.0,0.7980022964503749
2253.0,0.09629663837146277
2254.0,0.7153473542968228
2256.0,0.8394194120032269
2260.0,0.11645379778110443
2263.0,0.14064300388491266
2265.0,0.0464772184626096
2266.0,0.18403089453948912
2267.0,0.05069972161166178
2268.0,0.1609979644630507
2271.0,0.18410219183427803
2274.0,0.23888357653605463
2275.0,0.004403814591845575
2279.0,0.07320101130178215
2280.0,0.06755635991982183
2281.0,0.0642454253191573
2284.0,0.04029910363318995
2287.0,0.08245714960928859
2290.0,0.21698875181702593
2291.0,0.0838434288745763
2297.0,0.21089906487670654
2299.0,0.3204631810403951
2300.0,0.19766183658787753
2303.0,0.08585286497015993
2307.0,0.2716515957429661
2309.0,0.22583406713785192
2311.0,0.040407639857619054
2312.0,0.1374795716642226
2315.0,0.008885779441638358
2317.0,0.18704454991229474
2318.0,0.1837234583677769
2322.0,0.08722347124727509
2323.0,0.17465019619337985
2325.0,0.10060462416272183
2326.0,0.0005825065112417541
2330.0,0.13246912048547918
2331.0,0.8584207245816936
2332.0,0.2217025307967595
2335.0,0.000775681119740236
2336.0,0.2542267586456448
2337.0,0.051039362390068475
2340.0,0.15588817852640227
2342.0,0.05021909623230248
2344.0,0.06654624560915265
2345.0,0.3286839736268606
2348.0,0.07582644733463807
2351.0,0.6807843248512039
2355.0,0.0009506239660494787
2358.0,0.07467881172506524
2360.0,0.06456724018426138
2361.0,0.6632044474183041
2364.0,0.12198292667761093
2365.0,0.18120496809438869
2368.0,0.043479234510592275
2373.0,0.0014113318169686438
2374.0,0.002126916641391045
